year_month,channel,platform_id,is_mobile,active_users,row_events,weighted_events,bookings,booking_row_rate,booking_weighted_event_rate,booking_value_proxy_total,booking_value_proxy_per_active_user,package_booking_share,avg_valid_lead_days,avg_valid_stay_nights
2013-12-01,3,14,1,3,8,18,1,0.125,0.05555555555555555,1,0.3333333333333333,0.0,23.0,5.0
2013-12-01,9,22,1,2,12,20,0,0.0,0.0,0,0.0,,24.75,6.0
2013-12-01,0,23,1,6,17,27,0,0.0,0.0,0,0.0,,21.0,2.411764705882353
2013-12-01,4,28,0,8,37,76,3,0.08108108108108109,0.039473684210526314,5,0.625,0.6666666666666666,34.67567567567568,3.972972972972973
2013-12-01,2,27,1,12,36,52,2,0.05555555555555555,0.038461538461538464,2,0.16666666666666666,0.0,40.77777777777778,5.361111111111111
2013-12-01,7,18,0,10,33,52,1,0.030303030303030304,0.019230769230769232,1,0.1,0.0,116.33333333333333,4.303030303030303
2013-12-01,10,35,0,2,30,69,4,0.13333333333333333,0.057971014492753624,4,2.0,0.0,34.46666666666667,4.433333333333334
2013-12-01,10,25,0,1,3,3,0,0.0,0.0,0,0.0,,20.0,4.0
2013-12-01,4,31,0,3,9,14,1,0.1111111111111111,0.07142857142857142,2,0.6666666666666666,1.0,26.555555555555557,4.888888888888889
2013-12-01,2,41,1,2,4,6,0,0.0,0.0,0,0.0,,87.5,4.0
2013-12-01,3,16,0,3,6,11,0,0.0,0.0,0,0.0,,69.5,5.833333333333333
2013-12-01,4,34,1,1,5,9,0,0.0,0.0,0,0.0,,59.6,2.0
2013-12-01,3,15,0,3,39,67,2,0.05128205128205128,0.029850746268656716,3,1.0,0.5,55.026315789473685,5.7368421052631575
2013-12-01,2,28,1,5,59,97,0,0.0,0.0,0,0.0,,45.54237288135593,3.288135593220339
2013-12-01,9,32,1,2,5,10,0,0.0,0.0,0,0.0,,8.6,1.4
2013-12-01,3,19,1,1,2,2,0,0.0,0.0,0,0.0,,40.0,3.0
2013-12-01,3,37,0,11,38,49,3,0.07894736842105263,0.061224489795918366,4,0.36363636363636365,0.3333333333333333,23.026315789473685,3.6052631578947367
2013-12-01,4,9,1,6,15,19,2,0.13333333333333333,0.10526315789473684,2,0.3333333333333333,0.0,30.0,2.933333333333333
2013-12-01,4,19,0,5,26,38,2,0.07692307692307693,0.05263157894736842,4,0.8,1.0,25.884615384615383,2.36
2013-12-01,1,22,1,2,3,3,0,0.0,0.0,0,0.0,,111.0,5.0
2013-12-01,7,19,1,1,18,22,0,0.0,0.0,0,0.0,,30.27777777777778,2.533333333333333
2013-12-01,9,37,1,2,2,3,0,0.0,0.0,0,0.0,,38.5,1.0
2013-12-01,8,35,0,3,12,12,0,0.0,0.0,0,0.0,,19.75,3.0833333333333335
2013-12-01,3,22,0,1,2,2,0,0.0,0.0,0,0.0,,63.0,6.0
2013-12-01,3,36,1,2,7,12,1,0.14285714285714285,0.08333333333333333,2,1.0,1.0,13.857142857142858,3.4285714285714284
2013-12-01,0,10,1,1,2,2,0,0.0,0.0,0,0.0,,11.0,2.0
2013-12-01,4,15,1,2,8,10,1,0.125,0.1,2,1.0,1.0,69.5,7.0
2013-12-01,9,8,1,14,45,63,3,0.06666666666666667,0.047619047619047616,6,0.42857142857142855,1.0,57.2,3.6444444444444444
2013-12-01,3,34,1,5,19,30,1,0.05263157894736842,0.03333333333333333,1,0.2,0.0,15.894736842105264,3.1578947368421053
2013-12-01,4,16,1,3,11,16,1,0.09090909090909091,0.0625,2,0.6666666666666666,1.0,125.27272727272727,3.1818181818181817
2013-12-01,7,15,0,3,6,7,0,0.0,0.0,0,0.0,,56.333333333333336,3.0
2013-12-01,0,7,1,1,28,46,0,0.0,0.0,0,0.0,,164.0,3.0
2013-12-01,2,10,0,2,5,8,0,0.0,0.0,0,0.0,,274.6,5.8
2013-12-01,4,22,0,1,3,4,0,0.0,0.0,0,0.0,,26.0,6.0
2013-12-01,3,27,0,6,31,44,1,0.03225806451612903,0.022727272727272728,1,0.16666666666666666,0.0,56.74193548387097,2.935483870967742
2013-12-01,4,33,0,5,53,72,6,0.11320754716981132,0.08333333333333333,8,1.6,0.3333333333333333,36.679245283018865,2.4339622641509435
2013-12-01,1,37,1,1,2,4,0,0.0,0.0,0,0.0,,4.0,1.0
2013-12-01,7,30,0,1,4,4,1,0.25,0.25,2,2.0,1.0,13.0,3.0
2013-12-01,1,28,1,2,3,4,0,0.0,0.0,0,0.0,,56.333333333333336,2.3333333333333335
2013-12-01,5,27,1,3,12,13,4,0.3333333333333333,0.3076923076923077,4,1.3333333333333333,0.0,62.0,3.5
2013-12-01,2,32,0,3,12,20,2,0.16666666666666666,0.1,2,0.6666666666666666,0.0,3.3333333333333335,2.3333333333333335
2013-12-01,1,10,1,1,1,1,0,0.0,0.0,0,0.0,,22.0,6.0
2013-12-01,8,32,0,1,1,1,0,0.0,0.0,0,0.0,,62.0,2.0
2013-12-01,3,10,1,2,7,25,0,0.0,0.0,0,0.0,,41.285714285714285,3.4285714285714284
2013-12-01,0,15,1,3,6,7,0,0.0,0.0,0,0.0,,67.16666666666667,3.6666666666666665
2013-12-01,8,11,0,1,2,2,1,0.5,0.5,1,1.0,0.0,6.0,8.0
2013-12-01,5,17,1,1,1,2,0,0.0,0.0,0,0.0,,5.0,2.0
2013-12-01,8,27,1,1,3,5,0,0.0,0.0,0,0.0,,5.0,4.0
2013-12-01,5,29,1,1,2,4,1,0.5,0.25,1,1.0,0.0,206.0,3.0
2013-12-01,3,21,0,1,2,2,0,0.0,0.0,0,0.0,,6.5,1.0
2013-12-01,3,20,0,2,19,58,1,0.05263157894736842,0.017241379310344827,2,1.0,1.0,4.052631578947368,4.0
2013-12-01,6,34,0,1,2,2,0,0.0,0.0,0,0.0,,13.0,7.0
2013-12-01,8,19,0,2,8,13,3,0.375,0.23076923076923078,3,1.5,0.0,3.625,3.625
2013-12-01,7,8,0,1,2,2,0,0.0,0.0,0,0.0,,153.0,2.0
2013-12-01,8,33,0,1,4,4,0,0.0,0.0,0,0.0,,2.0,1.0
2013-12-01,7,31,1,1,2,3,0,0.0,0.0,0,0.0,,30.0,5.0
2013-12-01,4,41,0,1,1,1,0,0.0,0.0,0,0.0,,1.0,2.0
2013-12-01,4,23,1,2,5,6,0,0.0,0.0,0,0.0,,18.4,2.8
2014-09-01,9,3,0,129535,830190,1163769,73484,0.08851467736301329,0.06395427271219632,81788,0.6313969197514185,0.1130041913886016,50.63824352297893,3.209093021960862
2014-09-01,9,18,0,953,6530,9431,418,0.06401225114854518,0.044427950376418196,496,0.5204616998950682,0.18660287081339713,68.70009199632015,4.3875812945184265
2014-09-01,5,3,0,3569,32767,48763,2482,0.07574694051942503,0.05319607079137871,2770,0.7761277668814794,0.11603545527800162,70.66125438730353,3.6179041310148126
2014-09-01,7,3,0,3097,12048,17613,532,0.04415670650730412,0.030432067223073865,607,0.1959961252825315,0.14097744360902256,51.159332447691796,3.422508146043947
2014-09-01,9,38,1,2376,12023,18074,458,0.03809365383015886,0.025561580170410533,586,0.24663299663299662,0.2794759825327511,82.8639846743295,4.2459002607013705
2014-09-01,1,29,0,172,849,1290,37,0.043580683156654886,0.02868217054263566,55,0.31976744186046513,0.4864864864864865,102.06603773584905,4.563679245283019
2014-09-01,5,33,0,103,2138,2684,229,0.10710944808231992,0.08569299552906111,229,2.2233009708737863,0.0,66.24789522918616,4.280767430978006
2014-09-01,1,33,0,94,473,747,24,0.0507399577167019,0.03346720214190094,35,0.3723404255319149,0.4583333333333333,87.43763213530656,5.5702127659574465
2014-09-01,9,29,1,140,734,1216,26,0.035422343324250684,0.02138157894736842,34,0.24285714285714285,0.3076923076923077,63.84699453551912,4.213204951856946
2014-09-01,9,14,0,3771,26171,37351,1601,0.06117458255320775,0.04318492142111322,1996,0.5293025722619995,0.2467207995003123,68.65243832472748,4.09974552745219
2014-09-01,0,27,0,311,1600,2297,124,0.0775,0.055724858511101434,149,0.4790996784565916,0.20161290322580644,46.73125,3.4347553324968634
2014-09-01,9,27,0,827,4985,7269,352,0.07061183550651956,0.0493878112532673,410,0.4957678355501814,0.16477272727272727,51.49087261785356,3.3073190456934896
2014-09-01,3,38,1,553,2216,3018,75,0.03384476534296029,0.02485089463220676,83,0.15009041591320071,0.10666666666666667,89.36642599277978,3.9473684210526314
2014-09-01,0,3,0,38617,188158,269863,14336,0.07619128604683298,0.053879190552243175,16000,0.4143252971489241,0.11607142857142858,54.86955874138894,3.185675924340979
2014-09-01,2,38,0,1875,7879,11085,467,0.059271481152430514,0.04258006314839874,563,0.3002666666666667,0.20556745182012848,71.28182973316392,3.78118217796502
2014-09-01,1,38,1,1150,4639,7206,130,0.02802328087949989,0.01804052178739939,179,0.15565217391304348,0.3769230769230769,83.38276683264776,4.430786026200874
2014-09-01,5,16,0,212,2560,3230,250,0.09765625,0.07956656346749226,261,1.2311320754716981,0.044,40.27471668620555,3.6082191780821917
2014-09-01,1,3,0,25827,132152,192193,9472,0.07167504086203766,0.0500382428080107,10681,0.41355945328532157,0.12763935810810811,56.90756875004731,3.3001149399039376
2014-09-01,1,25,0,4448,30644,44338,1595,0.0520493408171257,0.036695385448148314,1766,0.3970323741007194,0.10721003134796238,59.20476252780322,2.787298882590032
2014-09-01,9,19,0,1149,9678,15931,365,0.03771440380243852,0.023790094783754944,488,0.4247171453437772,0.336986301369863,62.98687067093973,3.3287085332776964
2014-09-01,9,24,1,459,2339,3529,73,0.031209918768704575,0.020685746670444885,103,0.22440087145969498,0.410958904109589,66.65711842667807,3.9913419913419914
2014-09-01,9,25,1,913,6298,9902,242,0.038424896792632585,0.024944455665522117,271,0.2968236582694414,0.11983471074380166,68.84012187299551,2.9146419437340154
2014-09-01,0,34,0,237,1462,2504,96,0.06566347469220246,0.03913738019169329,132,0.5569620253164557,0.375,54.67465753424658,3.3563059958649206
2014-09-01,1,34,0,222,1454,2415,77,0.05295735900962861,0.03354037267080745,103,0.46396396396396394,0.33766233766233766,58.12801101169993,3.2827298050139277
2014-09-01,1,18,0,564,3374,4938,173,0.05127445168938945,0.035844471445929525,230,0.4078014184397163,0.32947976878612717,65.02402847819639,4.411782296650718
2014-09-01,9,35,0,9260,64255,92555,5331,0.08296630612403703,0.058386905083463884,5903,0.6374730021598272,0.10729694241230539,50.736323288951176,3.278905822586948
2014-09-01,3,28,0,134,920,1319,42,0.04565217391304348,0.03411675511751327,42,0.31343283582089554,0.0,50.2054347826087,2.743478260869565
2014-09-01,5,26,0,288,2484,3755,195,0.0785024154589372,0.05432756324900133,196,0.6805555555555556,0.005128205128205128,38.682936668011294,2.7737520128824475
2014-09-01,5,28,0,316,3203,4738,283,0.08835466749921948,0.060785141409877584,286,0.9050632911392406,0.01060070671378092,34.46214017521903,2.7383557361675526
2014-09-01,4,25,1,133,635,1017,70,0.11023622047244094,0.07079646017699115,77,0.5789473684210527,0.1,52.881703470031546,2.5340729001584785
2014-09-01,2,34,0,336,2561,3729,90,0.035142522452167126,0.02601233574684902,112,0.3333333333333333,0.24444444444444444,68.6036036036036,3.4077708006279437
2014-09-01,1,31,0,197,1281,1738,67,0.05230288836846214,0.039125431530494824,76,0.38578680203045684,0.13432835820895522,83.70491803278688,3.415625
2014-09-01,3,19,0,316,2490,3875,117,0.046987951807228916,0.03329032258064516,121,0.3829113924050633,0.03418803418803419,53.619277108433735,2.8877263581488934
2014-09-01,2,25,0,3030,18392,25778,814,0.04425837320574163,0.03227558383117387,878,0.28976897689768977,0.07862407862407862,59.12095149964618,2.7340495146689934
2014-09-01,9,31,0,686,5413,7454,268,0.04951043783484205,0.036758787228333784,300,0.43731778425655976,0.11940298507462686,86.45620842572062,3.8368820588779857
2014-09-01,4,37,0,4,16,27,1,0.0625,0.037037037037037035,1,0.25,0.0,3.5625,1.5625
2014-09-01,5,19,0,167,1872,2869,118,0.06303418803418803,0.04217497385848728,120,0.718562874251497,0.01694915254237288,42.75160256410256,2.8694489031567683
2014-09-01,2,3,1,11982,43199,59672,1351,0.03127387208037223,0.02297559994637351,1443,0.12043064596895343,0.06809770540340489,53.57872192637185,3.378051052729644
2014-09-01,7,31,0,19,87,106,3,0.034482758620689655,0.02830188679245283,3,0.15789473684210525,0.0,107.49425287356321,4.114942528735632
2014-09-01,9,33,0,395,3020,4513,143,0.04735099337748344,0.03168623975182805,209,0.529113924050633,0.46153846153846156,75.55198675496689,4.4455941255006675
2014-09-01,3,25,1,272,1683,2612,55,0.032679738562091505,0.02105666156202144,55,0.20220588235294118,0.0,67.60597014925374,2.790255496137849
2014-09-01,0,8,0,71,433,665,21,0.04849884526558892,0.03308270676691729,37,0.5211267605633803,0.7619047619047619,95.96304849884527,4.0093240093240095
2014-09-01,3,3,0,15859,78333,111850,5049,0.06445559342805714,0.04587393831023692,5402,0.3406267734409484,0.06991483462071697,65.29048196616661,3.494195581979396
2014-09-01,2,36,0,210,1342,1832,22,0.01639344262295082,0.012008733624454149,29,0.1380952380952381,0.3181818181818182,60.44585511575803,2.933333333333333
2014-09-01,9,8,0,221,1610,2363,84,0.05217391304347826,0.03597122302158273,120,0.5429864253393665,0.42857142857142855,80.49875776397515,3.5167192429022083
2014-09-01,9,12,0,12481,79085,113269,5998,0.07584244799898843,0.05355392914213068,6794,0.5443474080602516,0.13271090363454485,57.88039118938273,3.601976400055888
2014-09-01,2,12,0,2544,10950,15089,648,0.05917808219178082,0.04307773875008284,726,0.28537735849056606,0.12037037037037036,64.33187094415501,3.86712580348944
2014-09-01,9,9,0,3115,25422,35197,1262,0.049642042325544804,0.036139443702588286,1410,0.45264847512038525,0.11727416798732171,89.6435179717334,4.279402466013279
2014-09-01,4,3,0,3663,19917,30810,2623,0.13169654064367123,0.08649789029535865,3100,0.8463008463008463,0.18185284025924514,44.775194576952046,2.8706623016872324
2014-09-01,4,24,0,251,1238,1988,113,0.0912762520193861,0.057847082494969816,152,0.6055776892430279,0.34513274336283184,57.353796445880455,3.511400651465798
2014-09-01,5,9,0,1284,16936,21421,1522,0.08986773736419461,0.07263899911301994,1540,1.1993769470404985,0.011826544021024968,93.09436636352899,4.19879446873892
2014-09-01,0,12,0,5232,27606,40868,1902,0.0688980656379048,0.04729861994714691,2169,0.41456422018348627,0.14037854889589904,63.61633304322599,3.798374161563138
2014-09-01,3,14,0,642,3346,4680,155,0.04632396891811118,0.03333333333333333,163,0.2538940809968847,0.05161290322580645,70.18641532016757,4.3563701923076925
2014-09-01,5,20,0,92,424,789,44,0.10377358490566038,0.05576679340937896,88,0.9565217391304348,1.0,62.049528301886795,4.773493975903614
2014-09-01,3,35,1,54,163,229,24,0.147239263803681,0.10480349344978165,25,0.46296296296296297,0.041666666666666664,45.339506172839506,2.4135802469135803
2014-09-01,3,9,1,181,895,1179,35,0.03910614525139665,0.030534351145038167,38,0.20994475138121546,0.08571428571428572,102.4400895856663,3.937360178970917
2014-09-01,9,28,0,386,2854,4082,119,0.041695865451997195,0.030377266046055854,152,0.39378238341968913,0.2773109243697479,59.70449754040759,3.1230606488011285
2014-09-01,9,54,0,138,736,1125,72,0.09782608695652174,0.06488888888888888,106,0.7681159420289855,0.4722222222222222,70.37517053206003,4.364754098360656
2014-09-01,2,35,1,73,312,448,36,0.11538461538461539,0.08035714285714286,40,0.547945205479452,0.1111111111111111,39.15384615384615,2.9134615384615383
2014-09-01,0,29,0,272,1548,2406,80,0.05167958656330749,0.03325020781379884,114,0.41911764705882354,0.425,91.30252100840336,3.8176470588235296
2014-09-01,5,21,0,96,1065,1592,77,0.07230046948356808,0.05025125628140704,77,0.8020833333333334,0.0,28.097744360902254,2.6938967136150236
2014-09-01,2,46,0,18,110,167,9,0.08181818181818182,0.05389221556886228,15,0.8333333333333334,0.6666666666666666,74.50909090909092,3.037037037037037
2014-09-01,6,38,0,47,194,226,5,0.02577319587628866,0.022123893805309734,7,0.14893617021276595,0.4,96.58247422680412,3.6597938144329896
2014-09-01,0,14,0,1003,5354,8027,321,0.05995517370190512,0.03999003363647689,428,0.4267198404785643,0.3333333333333333,75.18956814357824,4.188924467884724
2014-09-01,9,46,0,29,211,392,10,0.04739336492890995,0.025510204081632654,18,0.6206896551724138,0.8,71.56872037914692,3.3891625615763545
2014-09-01,1,28,0,100,672,1064,27,0.04017857142857143,0.02631578947368421,31,0.31,0.14814814814814814,84.3859910581222,3.161676646706587
2014-09-01,5,10,0,139,1966,2452,196,0.09969481180061038,0.08034257748776509,199,1.4316546762589928,0.015306122448979591,69.6234096692112,3.649847094801223
2014-09-01,1,36,0,76,343,507,15,0.043731778425655975,0.029585798816568046,22,0.2894736842105263,0.4666666666666667,65.80758017492711,2.7781065088757395
2014-09-01,9,30,0,437,2811,4515,146,0.05193881181074351,0.032336655592469545,223,0.5102974828375286,0.5273972602739726,68.50320284697509,4.356704011564871
2014-09-01,5,32,0,56,532,711,34,0.06390977443609022,0.053445850914205346,34,0.6071428571428571,0.0,45.25235404896422,3.672932330827068
2014-09-01,2,9,1,250,1167,1507,25,0.021422450728363324,0.0165892501658925,28,0.112,0.12,102.5038560411311,4.779209621993127
2014-09-01,0,25,1,302,1724,2556,59,0.034222737819025524,0.023474178403755867,66,0.2185430463576159,0.11864406779661017,61.09032634032634,3.128504672897196
2014-09-01,3,24,0,459,1997,2656,70,0.03505257886830245,0.026731927710843373,77,0.16775599128540306,0.1,59.75801603206413,3.7804632426988922
2014-09-01,5,27,0,209,2233,3207,184,0.08240035826242723,0.06236357966947303,187,0.8947368421052632,0.016304347826086956,45.353970390309556,3.4079892280071813
2014-09-01,5,41,1,28,101,163,9,0.0891089108910891,0.05521472392638037,9,0.32142857142857145,0.0,54.386138613861384,2.7524752475247523
2014-09-01,4,12,0,403,2323,3560,310,0.1334481274214378,0.08876404494382023,367,0.9106699751861043,0.18387096774193548,56.469422911283374,2.8380952380952382
2014-09-01,1,12,1,588,2344,3353,140,0.059726962457337884,0.042051893826424096,152,0.2585034013605442,0.08571428571428572,58.554891072191374,3.865806451612903
2014-09-01,0,9,1,289,1572,2276,45,0.02862595419847328,0.01977152899824253,58,0.20069204152249134,0.28888888888888886,111.87954110898661,5.338055376690277
2014-09-01,0,35,1,79,253,335,19,0.07509881422924901,0.056716417910447764,20,0.25316455696202533,0.05263157894736842,44.27272727272727,3.536
2014-09-01,3,12,1,356,1427,1983,65,0.04555010511562719,0.03277861825516894,66,0.1853932584269663,0.015384615384615385,73.06802244039271,4.4360056258790435
2014-09-01,2,24,0,639,3339,4808,124,0.03713686732554657,0.025998336106489186,168,0.26291079812206575,0.3548387096774194,68.15176964607079,3.8701573849878934
2014-09-01,0,38,1,1292,5566,8581,199,0.03575278476464247,0.023190770306491085,267,0.206656346749226,0.3417085427135678,98.67403811578569,4.3179505813953485
2014-09-01,1,24,1,198,883,1397,14,0.015855039637599093,0.010021474588403722,22,0.1111111111111111,0.5714285714285714,77.16647531572904,4.093714285714285
2014-09-01,1,23,0,150,598,802,34,0.056856187290969896,0.04239401496259352,35,0.23333333333333334,0.029411764705882353,43.88963210702341,3.0638655462184876
2014-09-01,9,49,0,154,1274,2044,47,0.036891679748822605,0.02299412915851272,84,0.5454545454545454,0.7872340425531915,59.661695447409734,2.304588607594937
2014-09-01,9,47,0,254,2101,4112,96,0.04569252736792004,0.023346303501945526,176,0.6929133858267716,0.8333333333333334,52.0299857210852,3.64725697786333
2014-09-01,9,36,1,92,548,832,21,0.03832116788321168,0.026442307692307692,24,0.2608695652173913,0.14285714285714285,50.586837294332724,2.8550185873605947
2014-09-01,5,7,0,36,526,821,25,0.04752851711026616,0.031668696711327646,25,0.6944444444444444,0.0,85.55133079847909,3.893536121673004
2014-09-01,0,36,0,135,717,1110,27,0.03765690376569038,0.024324324324324326,37,0.2740740740740741,0.37037037037037035,55.89340813464236,3.4002828854314004
2014-09-01,3,11,0,121,588,831,32,0.05442176870748299,0.039711191335740074,34,0.2809917355371901,0.0625,85.19557823129252,4.892857142857143
2014-09-01,1,9,1,225,1109,1553,29,0.026149684400360685,0.018673535093367676,33,0.14666666666666667,0.13793103448275862,86.39908256880734,4.537761601455869
2014-09-01,8,3,1,188,622,832,37,0.0594855305466238,0.04447115384615385,43,0.22872340425531915,0.16216216216216217,42.68810289389067,3.269789983844911
2014-09-01,4,14,0,540,2626,4143,259,0.09862909367859862,0.06299782766111513,347,0.6425925925925926,0.33976833976833976,70.09721692718261,4.467667436489608
2014-09-01,9,10,0,103,733,997,36,0.04911323328785812,0.03610832497492478,44,0.42718446601941745,0.2222222222222222,57.69713506139154,3.8834019204389576
2014-09-01,0,18,0,636,3616,5619,186,0.05143805309734513,0.03363587827015483,252,0.39622641509433965,0.3548387096774194,74.93248478140565,4.429569591950811
2014-09-01,0,26,0,126,796,1035,48,0.06030150753768844,0.0463768115942029,48,0.38095238095238093,0.0,45.3992443324937,2.2851758793969847
2014-09-01,9,15,1,54,243,385,5,0.0205761316872428,0.012987012987012988,9,0.16666666666666666,0.8,126.58091286307054,4.545454545454546
2014-09-01,4,9,0,87,549,848,59,0.10746812386156648,0.0695754716981132,69,0.7931034482758621,0.1694915254237288,95.19160583941606,3.8485401459854014
2014-09-01,2,49,0,51,275,407,10,0.03636363636363636,0.02457002457002457,19,0.37254901960784315,0.9,70.96,2.4725274725274726
2014-09-01,4,26,0,10,62,85,5,0.08064516129032258,0.058823529411764705,5,0.5,0.0,58.61290322580645,3.3548387096774195
2014-09-01,5,25,1,134,773,1158,79,0.10219922380336352,0.0690846286701209,81,0.6044776119402985,0.02531645569620253,60.86381322957198,2.635538261997406
2014-09-01,3,34,1,41,163,249,6,0.03680981595092025,0.024096385542168676,8,0.1951219512195122,0.3333333333333333,45.975155279503106,4.04375
2014-09-01,5,34,0,200,1824,2668,156,0.08552631578947369,0.061094452773613195,161,0.805,0.03205128205128205,52.9467032967033,3.306469298245614
2014-09-01,5,35,1,265,975,1416,58,0.059487179487179485,0.041666666666666664,64,0.24150943396226415,0.10344827586206896,52.955897435897434,2.9834368530020705
2014-09-01,3,27,0,89,383,625,21,0.05483028720626632,0.0352,22,0.24719101123595505,0.047619047619047616,61.73890339425587,3.164490861618799
2014-09-01,0,24,1,231,1026,1577,25,0.024366471734892786,0.01585288522511097,35,0.15151515151515152,0.4,65.57756097560976,3.986220472440945
2014-09-01,9,16,1,38,202,306,8,0.039603960396039604,0.026143790849673203,14,0.3684210526315789,0.75,127.23762376237623,3.5643564356435644
2014-09-01,4,38,1,309,1396,2025,211,0.1511461318051576,0.10469135802469136,242,0.7831715210355987,0.14691943127962084,72.59224694903087,2.9646974063400577
2014-09-01,0,31,0,323,1795,2505,113,0.06295264623955432,0.045109780439121755,126,0.39009287925696595,0.11504424778761062,97.20245398773007,3.834078212290503
2014-09-01,7,9,0,105,489,671,10,0.02044989775051125,0.019374068554396422,10,0.09523809523809523,0.0,78.89754098360656,4.848360655737705
2014-09-01,2,47,0,144,890,1442,27,0.030337078651685393,0.019417475728155338,51,0.3541666666666667,0.8888888888888888,64.41394825646795,3.0136054421768708
2014-09-01,2,18,1,62,213,294,9,0.04225352112676056,0.030612244897959183,9,0.14516129032258066,0.0,59.30046948356807,3.0283018867924527
2014-09-01,5,12,1,138,761,1115,46,0.06044678055190539,0.042152466367713005,52,0.37681159420289856,0.13043478260869565,80.59342105263158,3.8401585204755615
2014-09-01,9,23,1,40,217,316,20,0.09216589861751152,0.06329113924050633,20,0.5,0.0,33.20276497695853,2.912442396313364
2014-09-01,2,19,1,132,695,1098,17,0.02446043165467626,0.01639344262295082,19,0.14393939393939395,0.11764705882352941,67.07380607814761,3.1115942028985506
2014-09-01,9,26,1,37,274,396,18,0.06569343065693431,0.045454545454545456,18,0.4864864864864865,0.0,41.934065934065934,2.5919117647058822
2014-09-01,0,19,1,40,223,377,6,0.026905829596412557,0.015915119363395226,9,0.225,0.5,42.699551569506724,3.1576576576576576
2014-09-01,2,30,0,83,412,666,16,0.038834951456310676,0.025525525525525526,24,0.2891566265060241,0.5,63.45631067961165,4.854320987654321
2014-09-01,2,27,1,66,213,318,7,0.03286384976525822,0.0220125786163522,7,0.10606060606060606,0.0,58.732394366197184,3.3254716981132075
2014-09-01,3,16,0,61,221,290,7,0.03167420814479638,0.02413793103448276,9,0.14754098360655737,0.2857142857142857,54.51131221719457,3.158371040723982
2014-09-01,3,23,1,11,42,69,0,0.0,0.0,0,0.0,,37.357142857142854,3.0
2014-09-01,9,7,0,33,255,325,5,0.0196078431372549,0.015384615384615385,5,0.15151515151515152,0.0,82.14117647058823,4.368627450980392
2014-09-01,9,34,1,172,1112,1866,46,0.04136690647482014,0.02465166130760986,58,0.3372093023255814,0.2608695652173913,60.20343580470163,3.4981884057971016
2014-09-01,2,14,0,518,2440,3403,100,0.040983606557377046,0.02967969438730532,116,0.22393822393822393,0.16,69.201394585726,4.166666666666667
2014-09-01,9,22,1,20,135,197,6,0.044444444444444446,0.030456852791878174,10,0.5,0.6666666666666666,71.13333333333334,4.843283582089552
2014-09-01,5,38,1,22,151,252,5,0.033112582781456956,0.01984126984126984,6,0.2727272727272727,0.2,51.920529801324506,3.23841059602649
2014-09-01,2,28,1,49,355,506,12,0.03380281690140845,0.023715415019762844,12,0.24489795918367346,0.0,86.05099150141643,4.047887323943662
2014-09-01,3,18,0,202,1140,1544,51,0.04473684210526316,0.033031088082901554,54,0.26732673267326734,0.058823529411764705,45.69385964912281,4.006183745583039
2014-09-01,3,30,0,50,272,373,6,0.022058823529411766,0.0160857908847185,6,0.12,0.0,80.52767527675277,7.225925925925926
2014-09-01,1,14,1,174,698,1033,34,0.04871060171919771,0.03291384317521781,39,0.22413793103448276,0.14705882352941177,72.49137931034483,3.786127167630058
2014-09-01,3,42,0,2,6,10,2,0.3333333333333333,0.2,4,2.0,1.0,20.0,4.2
2014-09-01,9,11,1,49,315,424,12,0.0380952380952381,0.02830188679245283,12,0.24489795918367346,0.0,89.35555555555555,4.745222929936306
2014-09-01,4,29,1,14,62,103,6,0.0967741935483871,0.05825242718446602,9,0.6428571428571429,0.5,58.03225806451613,3.3870967741935485
2014-09-01,2,31,0,237,1238,1562,55,0.0444264943457189,0.03649167733674776,56,0.23628691983122363,0.01818181818181818,75.92955465587045,3.508515815085158
2014-09-01,2,10,0,24,87,122,5,0.05747126436781609,0.040983606557377046,5,0.20833333333333334,0.0,46.90588235294118,5.313953488372093
2014-09-01,3,36,0,116,674,896,25,0.037091988130563795,0.029017857142857144,26,0.22413793103448276,0.04,73.2433234421365,2.5230312035661218
2014-09-01,7,28,0,15,99,128,3,0.030303030303030304,0.0234375,3,0.2,0.0,87.71134020618557,2.9393939393939394
2014-09-01,3,31,1,25,138,163,1,0.007246376811594203,0.006134969325153374,1,0.04,0.0,71.26086956521739,4.649635036496351
2014-09-01,1,19,0,301,1877,3065,71,0.03782631859350027,0.023491027732463296,98,0.32558139534883723,0.38028169014084506,65.0671283963772,3.5253505933117584
2014-09-01,4,30,1,5,21,35,2,0.09523809523809523,0.05714285714285714,3,0.6,0.5,23.952380952380953,5.052631578947368
2014-09-01,7,26,0,58,237,292,5,0.02109704641350211,0.017123287671232876,5,0.08620689655172414,0.0,57.37552742616034,3.1012658227848102
2014-09-01,6,49,0,61,399,570,32,0.08020050125313283,0.056140350877192984,54,0.8852459016393442,0.6875,70.63408521303258,2.4346733668341707
2014-09-01,3,15,0,25,118,134,2,0.01694915254237288,0.014925373134328358,2,0.08,0.0,68.37288135593221,4.5508474576271185
2014-09-01,0,49,0,34,216,388,9,0.041666666666666664,0.02577319587628866,15,0.4411764705882353,0.6666666666666666,77.33333333333333,3.2289719626168223
2014-09-01,5,29,1,10,42,64,2,0.047619047619047616,0.03125,3,0.3,0.5,59.976190476190474,3.5714285714285716
2014-09-01,1,30,1,18,62,110,2,0.03225806451612903,0.01818181818181818,4,0.2222222222222222,1.0,82.37096774193549,4.274193548387097
