date_key,active_users,row_events,weighted_events,bookings,bookers,booking_row_rate,booking_weighted_event_rate,booker_rate,booking_value_proxy_total,booking_value_proxy_per_active_user,avg_booking_value_proxy_per_booking,mobile_row_share,mobile_booking_share,package_booking_share,avg_valid_lead_days,avg_valid_stay_nights,avg_distance_filled,distance_imputed_share
2013-08-27,10549,36810,53703,3532,3005,0.09595218690573214,0.06664432154628233,0.2848611242771827,4073,0.3861029481467438,1.15317100792752,0.11605541972290138,0.0911664779161948,0.1531710079275198,47.922771199128896,3.2451362929411443,1976.0960083617888,0.1254278728606357
2014-03-21,14229,51457,74314,4411,3730,0.08572205919505607,0.06044621471055252,0.26214069857333616,5007,0.3518869913556821,1.1351167535706188,0.12750451833569776,0.08229426433915212,0.13511675357061892,56.68652854780663,3.360947438248722,2023.0784144312502,0.12457002934488991
2014-03-22,11439,46523,67132,3356,2820,0.0721363626593298,0.05043794315676577,0.24652504589562024,3860,0.3374420840982603,1.1501787842669846,0.17180749306794488,0.13110846245530394,0.1501787842669845,62.88876701722692,3.4939413540319104,2171.3516931891863,0.1332459213722245
2014-03-23,13331,54879,79711,3805,3256,0.06933435376009038,0.04819911931853822,0.244242742479934,4428,0.33215812767234265,1.1637319316688568,0.18841451192623773,0.13088042049934298,0.16373193166885677,64.50019153244195,3.4984713399117586,2172.6721288777294,0.13901492374132182
2014-05-10,11415,45924,66675,3661,3036,0.07971866562146154,0.05579302587176603,0.26596583442838373,4105,0.35961454226894435,1.1212783392515706,0.15989460848358156,0.11554220158426659,0.12127833925157061,57.129795438206656,3.36353711790393,2182.745534781201,0.123094678163923
2014-12-31,22132,87998,121082,5766,4824,0.06552421645946499,0.048454766191506585,0.21796493764684619,6339,0.2864178564973794,1.099375650364204,0.19787949726130138,0.1567811307665626,0.09937565036420395,62.805086673643025,3.507577826324413,2030.9664823679318,0.13317348121548217
2013-06-16,7662,31682,55757,2560,2141,0.08080297960987311,0.046182542102336924,0.2794309579744192,2946,0.38449490994518404,1.15078125,0.1662458178145319,0.123828125,0.15078125,51.222250388161854,3.4520120884364562,2127.1965141099313,0.13572375481345875
2014-07-21,26786,108701,157564,7472,6271,0.06873901804031242,0.048037622807240235,0.23411483610841485,8228,0.30717539012917194,1.1011777301927195,0.1246630665771244,0.08806209850107066,0.10117773019271949,47.747330731563636,3.267383479464698,1832.1788383090159,0.1274413298865696
2013-03-31,6819,27698,48764,2316,1876,0.08361614557007727,0.04790419161676647,0.27511365302830326,2643,0.38759348878134625,1.1411917098445596,0.1566900137194021,0.1196027633851468,0.1411917098445596,62.2654356816368,3.3963963963963963,2282.511282011005,0.13632753267383926
2013-04-03,10121,36565,64051,3377,2893,0.09235607821687405,0.05325443786982249,0.28584132002766527,3878,0.3831637190000988,1.1483565294640212,0.10562012853821962,0.07728753331359195,0.1483565294640213,56.69379120879121,3.3170778987012266,2085.506739035977,0.13326952003281828
2013-04-05,8059,28835,49936,2801,2411,0.09713889370556615,0.05667254085229093,0.2991686313438392,3235,0.4014145675642139,1.1549446626204927,0.11808565978845154,0.08675473045340949,0.15494466262049267,53.25090567089313,3.2415528145637516,2112.700691777951,0.1251257152765736
2013-04-08,9889,35476,61610,3372,2861,0.09505017476603901,0.055445544554455446,0.28931135605217917,3888,0.393164121751441,1.1530249110320285,0.10147705491036194,0.06998813760379596,0.15302491103202848,54.40000566059096,3.283343263256447,2107.730940729885,0.12354831435336566
2013-04-10,9558,34646,59545,3186,2744,0.09195866766726317,0.05436224704005374,0.2870893492362419,3700,0.38711027411592386,1.1613308223477714,0.10399468914160365,0.0687382297551789,0.1613308223477715,53.89397757886504,3.3027837507990934,2127.755943129421,0.12725855798649194
2013-01-07,9572,34353,60710,3002,2584,0.08738683666637558,0.05017295338494482,0.26995403259506895,3644,0.38069368992895947,1.2138574283810792,0.10135941548045295,0.06728847435043304,0.21385742838107927,63.29312816312202,3.652657419183106,2123.9546735949966,0.15151515151515152
2013-01-09,9673,34795,61049,3019,2646,0.08676533984767927,0.05015643171878327,0.27354491884627313,3699,0.3824046314483614,1.2252401457436237,0.09645063945969248,0.06889698575687314,0.22524014574362372,64.30064586817369,3.6100090302659558,2103.3241151969005,0.14019255640178185
2013-01-12,6851,26938,48881,2020,1725,0.07498700720172248,0.04199995908430679,0.2517880601372062,2454,0.3581958838125821,1.2148514851485148,0.14826638948697007,0.11485148514851486,0.21485148514851485,70.85768111616802,3.720959167514987,2218.032094496107,0.14867473457569233
2013-01-16,9671,34454,60416,3147,2697,0.0913391768735125,0.053081965042372885,0.2788749870747596,3780,0.39085926998242165,1.2011439466158247,0.09786962326580367,0.06545916746107404,0.2011439466158246,61.55837948120082,3.5217980440673973,2160.2816577757026,0.14320543333139837
2013-01-17,8691,30141,52743,2871,2454,0.095252314123619,0.05528695751094932,0.2823610631687953,3421,0.3936255896904844,1.1915708812260537,0.1054377757871338,0.0759317311041449,0.19157088122605365,61.71862496665778,3.532527659574468,2134.1904844677156,0.13761985335589397
2013-01-18,7802,27189,47864,2700,2317,0.09930486593843098,0.0570783887681765,0.2969751345808767,3234,0.4145091002307101,1.1977777777777778,0.10427010923535253,0.06962962962962962,0.19777777777777777,62.050048016547244,3.5986643286199307,2129.195491911781,0.1377027474346243
2013-01-21,9368,33156,57808,2992,2585,0.09024007721076124,0.05272626626072516,0.2759393680614859,3554,0.3793766011955593,1.1878342245989304,0.10167088913017251,0.08155080213903744,0.18783422459893048,65.22217844587223,3.6401591674318947,2154.4911687533704,0.14096996018820124
2013-01-22,9297,32837,58020,3016,2591,0.09184761092669855,0.05270596346087556,0.2786920511993116,3634,0.3908787781004625,1.2049071618037135,0.10287176051405426,0.07758620689655173,0.20490716180371352,62.2563867217378,3.6038902804836566,2129.4546401744115,0.13594420927612144
2014-09-13,17288,71506,102357,4620,3916,0.06460996280032445,0.0457418642594058,0.22651550208236929,5186,0.29997686256362793,1.1225108225108225,0.19068329930355496,0.14956709956709957,0.12251082251082251,62.50023094688222,3.432249532197476,2171.9160966525246,0.13843593544597657
2014-09-15,27658,106448,150663,7586,6487,0.0712648429280024,0.051147262433377805,0.23454335092920675,8543,0.30887989008605105,1.1261534405483786,0.13772921990079665,0.09187977853941472,0.1261534405483786,56.69925815884239,3.3479521120909417,2056.3687924673113,0.1293777243348865
2014-09-16,28006,104866,150640,7495,6446,0.0714721644765701,0.05058417419012214,0.23016496465043204,8441,0.30139970006427197,1.1262174783188792,0.131901664981977,0.09232821881254169,0.12621747831887925,57.48973867246758,3.4414792661183644,2039.2253254223947,0.130557091907768
2013-06-17,10614,39207,66791,3592,3080,0.09161629300890148,0.05458819302001767,0.29018277746372717,4089,0.38524590163934425,1.1383630289532294,0.11232688040400948,0.0757238307349666,0.1383630289532294,45.497297158814334,3.3269711253638308,1978.5200809607747,0.13125207233402197
2013-06-19,10079,37712,63151,3296,2811,0.08739923631735257,0.05298411743281975,0.2788967159440421,3792,0.3762278003770215,1.1504854368932038,0.11060140008485363,0.08373786407766991,0.15048543689320387,44.40210795273076,3.250934529531133,1979.191768300433,0.12134068731438269
2013-06-20,9408,34807,59244,3152,2697,0.09055649725629902,0.05401390858145973,0.2866709183673469,3588,0.38137755102040816,1.1383248730964468,0.1102364466917574,0.09041878172588833,0.1383248730964467,43.051072936549254,3.2792141841501987,1897.8490072337524,0.11839572499784526
2013-06-21,8264,30468,51293,2807,2401,0.0921294472889589,0.05534868305616751,0.2905372700871249,3204,0.3877057115198451,1.141432133950837,0.11517001444138113,0.08051300320627004,0.1414321339508372,42.705791123576965,3.3627035614987424,1891.1405033571577,0.12724826047000132
2013-06-22,6839,27766,49514,2312,1906,0.08326730533746309,0.047138183140121984,0.27869571574791635,2615,0.382365842959497,1.1310553633217992,0.1547216019592307,0.11980968858131488,0.13105536332179932,49.04209155999132,3.4825359979688804,2071.248619179477,0.13837066916372542
2013-06-24,10429,37873,64513,3442,2934,0.09088268687455443,0.05408212298296467,0.28133090420941603,3889,0.3729024834595839,1.1298663567693201,0.11277163150529401,0.084253341080767,0.12986635676932015,44.481288237942636,3.2638005799569023,1896.0843991286654,0.12351807356164021
2013-06-25,10323,38186,65118,3561,3030,0.09325407217304771,0.05545317730888541,0.2935193257773903,4051,0.3924246827472634,1.137601797247964,0.11407322055203478,0.08340353833192923,0.13760179724796406,43.60022110499855,3.2620374527878293,1852.2098781889592,0.12546483004242392
2013-06-27,9320,34995,58763,2997,2580,0.0856408058294042,0.052005513673570106,0.27682403433476394,3446,0.3697424892703863,1.1498164831498165,0.11350192884697814,0.09175842509175842,0.1498164831498165,43.05601332146651,3.289942702484812,1852.9953594851988,0.12438919845692242
2013-06-28,8436,31470,53626,2999,2577,0.09529710835716555,0.057099168313877596,0.3054765291607397,3409,0.4041014698909436,1.1367122374124707,0.12348268191928821,0.0960320106702234,0.13671223741247082,41.39157800568708,3.2327577922285933,1807.1516999635503,0.12551636479186526
2013-06-29,6708,27426,48419,2179,1855,0.07945015678553198,0.04568454532311696,0.27653548002385214,2474,0.3688133571854502,1.1353832033042681,0.14978487566542698,0.13354749885268472,0.135383203304268,45.298277126099705,3.3622165876603094,2080.752390679885,0.14088820826952528
2013-11-19,8726,30455,43999,2971,2587,0.09755376785421113,0.06863792358917248,0.29647031858812745,3472,0.39789135915654367,1.1686300908784921,0.11584304711869972,0.07573207674183777,0.1686300908784921,52.468393543933466,3.561446895505655,2067.44229683722,0.1243802331308488
2013-11-20,8575,29838,42844,2830,2523,0.09484549902808499,0.06710391186630567,0.29422740524781343,3328,0.38810495626822156,1.1759717314487632,0.11254105503049802,0.08162544169611308,0.17597173144876324,53.04000268474394,3.5344537249090666,2036.8579701752203,0.13067229707084926
2013-11-23,5913,22278,32053,1882,1629,0.08447796031959781,0.05965120269553552,0.2754946727549467,2192,0.3707086081515305,1.1647183846971307,0.169898554627884,0.11849096705632306,0.1647183846971307,54.75566241236743,3.5727301429795677,2155.3752833333365,0.12716581380734357
2013-11-24,6862,26810,39215,2231,1911,0.08321521820216338,0.05742700497258702,0.2784902360827747,2629,0.3831244535120956,1.1783953384132675,0.16777321894815367,0.12505602868668758,0.1783953384132676,54.94533233756535,3.6395697473952477,2118.3632761843755,0.13759791122715403
2013-11-25,8861,30741,44035,2980,2552,0.0969389414788068,0.06874077438401272,0.2880036113305496,3444,0.388669450400632,1.1557046979865773,0.10315214209036791,0.06442953020134229,0.15570469798657718,51.97765545096251,3.5366570831155255,2044.6771360086564,0.12641098207605478
2013-11-26,8377,29312,42079,2867,2475,0.09780977074235808,0.06927445994439031,0.29545183239823325,3329,0.3973976363853408,1.1611440530170911,0.11220660480349345,0.07708405999302406,0.16114405301709103,50.592979580687015,3.4728512212668288,2102.351953127981,0.1240447598253275
2013-11-28,6023,21275,31088,1965,1702,0.09236192714453584,0.06394750386001029,0.28258343018429355,2267,0.376390503071559,1.1536895674300254,0.13222091656874266,0.09770992366412214,0.15368956743002546,55.28830227743271,3.6918360609347736,2259.035554439524,0.13950646298472386
2013-12-01,6972,27470,40414,2254,1972,0.08205314888969785,0.05663878853862523,0.28284566838783703,2669,0.38281698221457255,1.184117125110914,0.16996723698580268,0.13220940550133098,0.18411712511091394,55.728806149586504,3.7215583086649855,2127.625634652924,0.1389515835456862
2013-12-05,7739,27424,39555,2514,2194,0.09167152858809802,0.0645936038427506,0.2834991600982039,2916,0.3767928672955162,1.1599045346062054,0.11004959159859977,0.07796340493237867,0.15990453460620524,50.38574400525567,3.4474213974598293,1989.7233068726669,0.125
2013-09-15,8094,31301,45694,2604,2209,0.08319223028018274,0.057885061496038864,0.272918211020509,3078,0.38028169014084506,1.1820276497695852,0.1549151784288042,0.11290322580645161,0.18202764976958524,58.47724508737118,3.5037063183903987,2211.1365735906675,0.1370563240791029
2013-09-18,9965,34601,50011,3334,2872,0.0963555966590561,0.06804503009337946,0.28820873055694934,3847,0.3860511791269443,1.153869226154769,0.10641310944770382,0.07438512297540492,0.15386922615476906,50.29187655607666,3.3228307585085375,2086.912575038157,0.13384006242594146
2013-09-19,9110,32010,45651,3170,2760,0.09903155263980007,0.07051324176907406,0.3029637760702525,3677,0.403622392974753,1.15993690851735,0.10721649484536082,0.07129337539432176,0.15993690851735015,49.95863708895216,3.319289419902531,2093.0975717805027,0.13083411433926898
2013-09-20,8270,28479,40536,2888,2480,0.101408055058113,0.07275014801657785,0.2998790810157195,3291,0.397944377267231,1.1395429362880887,0.11387338038554724,0.0896814404432133,0.13954293628808864,51.032034357728726,3.3019980231573003,2062.620909400124,0.1320271076933881
2013-09-23,10231,36460,52113,3473,2973,0.09525507405375755,0.06810200909561913,0.2905874303587137,3986,0.3896002345811749,1.1477109127555427,0.11851343938562808,0.08551684422689318,0.14771091275554277,50.742415915585845,3.3418928227028517,2071.795079346267,0.12748217224355457
2013-09-24,10078,35114,50163,3450,2962,0.09825140969413909,0.07017124175188884,0.29390752133359793,3991,0.39601111331613414,1.1568115942028985,0.11058267357749046,0.07971014492753623,0.15681159420289856,50.560222570980166,3.393799736646247,2102.212556132861,0.1362134761063963
2013-09-25,9982,34115,49183,3524,3008,0.10329766964678294,0.07264705284346218,0.301342416349429,4098,0.4105389701462633,1.162883087400681,0.10156822512091455,0.07406356413166856,0.16288308740068105,49.24108663729809,3.4298245614035086,2095.3741298462837,0.12730470467536276
2013-09-29,7688,29572,43050,2455,2101,0.08301771946435818,0.05790940766550522,0.2732830385015609,2880,0.37460978147762747,1.1731160896130346,0.1567699174895171,0.1230142566191446,0.17311608961303462,59.97621145374449,3.571948316899014,2224.0900980481333,0.13800216420938727
2014-07-24,23382,93006,132766,6477,5477,0.06964066834397781,0.049485561062320174,0.23424001368574116,7163,0.3063467624668548,1.105913231434306,0.12342214480786186,0.08985641500694766,0.105913231434306,48.66492022678616,3.3059768353104997,1874.545286645973,0.12993785347181902
2014-07-26,16001,68111,97461,4462,3768,0.06551071045792897,0.046551954114979324,0.2354852821698644,4950,0.30935566527092057,1.109367996414164,0.1757131740834814,0.13267593007619902,0.10936799641416405,49.37740561187013,3.376276732155227,1961.5053788549274,0.1316380613997739
2014-07-28,25958,101546,144558,7223,6086,0.07113032517282808,0.05065786743037397,0.23445565914169042,7943,0.3059942984821635,1.0996815727537035,0.12430819530065192,0.0897134154783331,0.09968157275370344,49.68299484632591,3.2912581053297485,1853.5333232233656,0.12991156717152819
2014-07-29,26488,103826,148662,7128,6030,0.06865332383025446,0.04871453364006942,0.22765025672002417,7939,0.2997206282090003,1.1137766554433222,0.1294280815980583,0.09301346801346802,0.1137766554433221,49.40311855521076,3.302578032111821,1856.5962764190522,0.12767514880665728
2014-09-18,24713,93988,134252,6919,5868,0.07361578073796655,0.052416351339272416,0.23744587868733055,7729,0.31275037429692876,1.1170689405983523,0.12797378388730477,0.09163173869056222,0.11706894059835236,55.22229083050324,3.358891311783821,2059.2279876156385,0.12834617185172575
2014-09-21,19404,81451,118177,5212,4390,0.06398939239542793,0.04474643966254009,0.22624201195629767,5875,0.3027726242011956,1.1272064466615503,0.18503149132607336,0.13699155794320797,0.12720644666155026,63.9858232699844,3.5316316440049444,2148.6346593185376,0.14085769358264477
2013-01-23,8961,30837,54167,2903,2536,0.09414015630573662,0.054867354662432845,0.28300412900345945,3498,0.39035821894877804,1.204960385807785,0.09666958523851217,0.074061315880124,0.20496038580778506,61.9108288552353,3.582503859925758,2188.626581857075,0.1343515906216558
2013-01-24,8457,29825,52906,2745,2386,0.0920368818105616,0.05243261633841152,0.2821331441409483,3301,0.3903275393165425,1.2025500910746811,0.10957250628667226,0.07978142076502732,0.20255009107468125,60.63079046593052,3.5720500271886895,2137.2747951377396,0.12663872590108968
2013-01-25,7695,26982,47293,2606,2232,0.09658290712326736,0.055927938595563824,0.29005847953216374,3090,0.4015594541910331,1.1857252494244053,0.1003632050996961,0.07712970069071373,0.18572524942440521,63.98172411226085,3.55714607754734,2180.536698710064,0.1419094210955452
2013-01-29,9096,31409,55677,2950,2532,0.09392212423190806,0.053846292005675596,0.2783641160949868,3572,0.39270008795074757,1.2108474576271187,0.10738960170651723,0.06949152542372881,0.21084745762711865,62.24192980772307,3.55308578249508,2199.5032625884364,0.1461682957114203
2013-02-03,6032,21445,38090,2204,1881,0.10277453951970156,0.0581779994749278,0.3118368700265252,2683,0.4447944297082228,1.2173321234119783,0.15229657262765214,0.10707803992740472,0.21733212341197822,75.84851466591697,3.9617061611374407,2527.03624125937,0.15467474935882491
2013-02-04,7519,22914,38729,3016,2611,0.13162258881033428,0.07916548322962122,0.3472536241521479,3550,0.47213725229418807,1.177055702917772,0.08510081173081958,0.06001326259946949,0.1770557029177719,64.40929620697216,3.709246012351713,2357.887315038902,0.1442349655232609
2013-02-08,7413,26845,47627,2549,2168,0.09495250512199664,0.054548890335314,0.2924591933090517,2821,0.380547686496695,1.1067085131424088,0.10668653380517787,0.0800313848568066,0.10670851314240878,58.2566662926811,3.289593440896611,2128.562252208357,0.13238964425405103
2014-05-21,19224,71539,102142,5626,4794,0.0786424188205035,0.05626480781656909,0.24937578027465668,6305,0.3279754473574698,1.1206896551724137,0.11442709571003229,0.08034127266263776,0.1206896551724138,50.25991189427313,3.2307681530982504,1896.693431711544,0.12436573058052251
2014-05-24,11308,46800,68044,3424,2839,0.07316239316239316,0.05139321615425313,0.2510611956137248,3811,0.3370180403254333,1.1130257009345794,0.17036324786324786,0.12850467289719625,0.11302570093457943,51.21980841601095,3.33784102355286,1997.8824913268413,0.12732905982905982
2014-02-19,11460,40616,59052,3693,3243,0.09092475871577703,0.0633509449298923,0.28298429319371726,4401,0.38403141361256543,1.191714053614947,0.11672739806972622,0.09125372326022205,0.1917140536149472,61.64934936908517,3.5857460474308303,2126.9046322062895,0.12662497537916093
2014-02-20,10751,39344,57642,3636,3115,0.09241561610410737,0.06401582179660664,0.28974048925681334,4336,0.40331131987722074,1.1925192519251926,0.11684119560797072,0.08058305830583058,0.1925192519251925,62.82987055921471,3.5647538893139505,2197.8248264467775,0.13183712891419277
2014-02-23,9766,39216,59052,2852,2461,0.07272541819665443,0.0491769965454176,0.2519967233258243,3452,0.35347122670489456,1.2103786816269284,0.17477560179518564,0.12482468443197756,0.21037868162692847,73.33973589435774,3.65106448389824,2250.2506740069903,0.13142594859241127
2014-02-25,15686,57303,83867,4520,3903,0.07887894176570162,0.054741435844849584,0.24882060436057632,5254,0.33494836159632796,1.1623893805309735,0.12903338394150393,0.07566371681415929,0.16238938053097346,61.14302431186251,3.5175218694668935,2086.4869310864947,0.13397204334851578
2014-02-26,17531,62727,91167,4952,4233,0.07894527077653961,0.05520637950135466,0.2414579887057213,5727,0.3266784553077406,1.1565024232633279,0.12444401932182314,0.07794830371567044,0.15650242326332794,60.06052484645449,3.486868202175304,2086.7827167420965,0.12783968625950548
2014-02-27,13454,48164,69884,3996,3420,0.08296653101901835,0.05822505866865091,0.25419949457410435,4599,0.34183142559833507,1.1509009009009008,0.10977078315754506,0.08183183183183183,0.15090090090090091,59.24092080113022,3.4508288903698765,2161.3971056285477,0.12474047006062619
2014-02-28,10163,36195,53540,3374,2857,0.09321729520652024,0.06404557340306313,0.2811177801830168,4005,0.3940765521991538,1.1870183758150563,0.12507252382925818,0.07943094250148192,0.18701837581505631,57.92696955451705,3.5183143078798627,2151.9815949493236,0.1294653957728968
2014-11-13,24128,91297,128739,6656,5773,0.072904914728852,0.05253264356566386,0.23926558355437666,7393,0.30640749336870027,1.1107271634615385,0.10863445677294982,0.1015625,0.11072716346153846,56.24171114788956,3.329185930310451,2044.0926091563415,0.12922659013987317
2014-11-15,16469,68105,96832,4642,3979,0.06815945965788121,0.04865127230667548,0.24160544052462202,5200,0.31574473252777946,1.1202068074105989,0.16524484252257543,0.15381301163291686,0.12020680741059887,63.03775858015985,3.5180816915510795,2181.142673237465,0.12109243080537406
2013-12-07,6045,22725,32780,1932,1643,0.08501650165016501,0.05964002440512508,0.2717948717948718,2282,0.37750206782464846,1.181159420289855,0.16712871287128714,0.13457556935817805,0.18115942028985507,51.26051123843103,3.5966416261599647,2050.792314580446,0.1316171617161716
2013-12-09,8722,30127,42829,2806,2456,0.0931390447107246,0.06631021037147727,0.28158679202017883,3261,0.37388213712451274,1.1621525302922309,0.10731237760148704,0.08018531717747683,0.16215253029223092,47.999534806446256,3.428095317447092,2001.6473487563146,0.11916221329704252
2013-12-12,7269,25320,36544,2442,2121,0.09644549763033175,0.06813704028021016,0.29178704085843993,2881,0.39634062457009217,1.1797706797706797,0.10939968404423381,0.07985257985257985,0.17977067977067976,49.06774703557312,3.5049167327517843,2024.8474483764705,0.124565560821485
2013-12-17,8177,28739,41242,2585,2272,0.08994745815790389,0.06367295475486155,0.2778525131466308,3027,0.37018466430231134,1.1709864603481626,0.12039388983611121,0.09555125725338491,0.17098646034816248,47.871082323443375,3.5133435797121697,1971.9795480172693,0.11896725703747521
2013-12-18,8044,28019,40772,2622,2280,0.09357935686498448,0.06617286373001079,0.2834410740924913,3036,0.3774241670810542,1.1578947368421053,0.1089260858703023,0.07932875667429443,0.15789473684210525,46.98249937497768,3.43252446324241,1983.3462160388508,0.11920482529711982
2013-12-21,5662,21346,31438,1821,1556,0.08530872294575097,0.058623322094280804,0.27481455316142706,2143,0.3784881667255387,1.1768259198242723,0.16073268996533308,0.1241076331685887,0.17682591982427237,45.9048669451354,3.373987949538693,1994.4688009119152,0.13248383772135294
2014-09-24,28470,105669,150130,7513,6376,0.07109937635446537,0.050775994138413376,0.22395504039339656,8454,0.2969441517386723,1.1252495674164782,0.12859968391865165,0.08971116730999601,0.1252495674164781,56.17557996401856,3.3567506874863215,1988.0875305080672,0.13294343658026478
2014-09-27,15633,63718,92301,4338,3681,0.06808123293260931,0.047930141601932805,0.23546344271732872,4870,0.31152050150323035,1.1226371599815583,0.18203647321008193,0.14730290456431536,0.12263715998155832,62.70552185800936,3.4864062179112496,2221.8905783014043,0.12971216924573903
2014-08-01,21603,84535,120897,6259,5345,0.07404033832140533,0.052590221428157856,0.24741933990649448,6923,0.3204647502661667,1.1060872343824892,0.13653516295025728,0.10001597699312989,0.10608723438248921,46.69958686979888,3.2254620171979664,1823.7946142521303,0.12846749866919027
2014-08-02,16812,71573,103116,4733,3996,0.06612828860044989,0.046501027968501495,0.23768736616702354,5278,0.31394242207946704,1.1151489541517008,0.1855588001061853,0.14409465455313755,0.11514895415170083,48.75511031570706,3.3143970726372904,1903.3627986114261,0.13280147541670742
2013-07-16,10657,38929,65856,3438,2991,0.08831462405918467,0.05303996598639456,0.28066059866754245,3969,0.3724312658346627,1.1544502617801047,0.11482442395129595,0.089586969168121,0.1544502617801047,44.15264203006937,3.2956591473509933,1908.771950583611,0.12350689717177425
2013-07-17,10453,37127,62883,3325,2875,0.08955746491771487,0.05387783661720974,0.27504065818425333,3880,0.37118530565387925,1.1669172932330827,0.12179815228809222,0.09233082706766917,0.16691729323308271,44.33327024981075,3.311822419774501,1898.2725615360148,0.12489562851832899
2013-07-19,8950,33108,56129,3160,2694,0.095445209617011,0.05713623973347111,0.3010055865921788,3617,0.4041340782122905,1.144620253164557,0.12259876766944545,0.09113924050632911,0.14462025316455696,42.77792940320233,3.255129023433938,1867.1161665056727,0.12105835447625951
2013-07-20,7051,28003,48247,2298,1922,0.0820626361461272,0.048189524737289366,0.27258544887250036,2627,0.3725712664870231,1.1431679721496955,0.17305288719065814,0.13272410791993036,0.1431679721496954,46.41580891582685,3.358936537631314,1947.1101023155422,0.12377245295146949
2013-07-22,11101,41523,70719,3523,2988,0.08484454398766948,0.05045320210975834,0.2691649400954869,3984,0.3588865867939825,1.1308543854669315,0.12465380632420586,0.09736020437127448,0.1308543854669316,45.77952870090635,3.357087435138936,1939.3115151680495,0.13060231678828602
2013-07-24,10352,37256,63063,3481,2981,0.0934346145587288,0.056039198896341756,0.2879636785162287,3990,0.3854327666151468,1.1462223498994542,0.11979278505475628,0.09537489227233553,0.14622234989945418,44.22422659594518,3.2495005129866623,1928.5931856628126,0.13176401116598668
2013-07-26,8309,29757,50814,2731,2356,0.09177672480424774,0.05441413783602944,0.2835479600433265,3093,0.37224696112648936,1.1325521786891248,0.12266021440333368,0.08861222995239838,0.13255217868912486,44.47666452940978,3.2111708785818194,1969.0810489681026,0.1265584568336862
2013-07-27,7344,28812,49877,2347,2003,0.08145911425794808,0.04789782865849991,0.272739651416122,2691,0.36642156862745096,1.1465700894759268,0.1679855615715674,0.12867490413293567,0.1465700894759267,46.59863376550955,3.3831586303284418,1960.7696896039884,0.135256143273636
2013-09-30,10446,36541,52756,3706,3139,0.10142032237760323,0.07165061793919175,0.30049779820026806,4241,0.40599272448784224,1.1443604964921748,0.11015024219370023,0.07501349163518618,0.14436049649217486,49.870007680491554,3.3369726637698696,2051.694566359918,0.13267288798883445
2013-10-04,8582,30098,42927,3062,2638,0.10173433450727623,0.07268152910755468,0.3073875553484036,3530,0.4113260312281519,1.1528412802090138,0.10824639510930958,0.08948399738732854,0.15284128020901372,47.092343541944075,3.3788162201883893,2097.6309635201637,0.13163665359824572
2013-10-05,7051,26154,38087,2296,1937,0.08778771889577121,0.06154330874051513,0.27471280669408593,2698,0.38264076017586157,1.1750871080139373,0.16620784583620096,0.1210801393728223,0.1750871080139373,57.269354591445655,3.4682417328297235,2132.274535182425,0.136040376233081
2013-10-10,9249,32093,45453,3010,2561,0.09378992303617611,0.06697027698941764,0.27689479943777706,3455,0.3735538977186723,1.1478405315614617,0.10120587043903655,0.073421926910299,0.1478405315614618,47.98168658159923,3.311023498857912,2023.1324537732191,0.12847038294955287
2013-10-12,6471,24188,34873,1981,1762,0.08190011575988093,0.057580363031571706,0.27229176325142945,2297,0.3549683201978056,1.1595153962645128,0.16698362824541094,0.14336193841494194,0.15951539626451286,55.520732364028,3.5302916978309646,2196.144014543754,0.13907722837770795
2013-12-27,8123,29693,43389,2545,2219,0.08571043680328697,0.05983083269953214,0.27317493536870613,3011,0.3706758586729041,1.1831041257367387,0.1648536692149665,0.12180746561886051,0.1831041257367387,53.220633850303436,3.563041418516513,1913.606897272115,0.1372377327989762
2013-12-29,7302,29602,44847,2172,1878,0.07337342071481656,0.049033380159207975,0.257189811010682,2603,0.3564776773486716,1.1984346224677715,0.20640497263698399,0.16988950276243095,0.19843462246777163,65.23438399295799,3.816775465796274,2093.493060381274,0.14826700898587933
2013-12-31,6472,23186,34147,2113,1839,0.09113258000517553,0.06281664567897619,0.28414709517923364,2565,0.39632262051915945,1.2139138665404638,0.1527645993271802,0.11168954093705631,0.2139138665404638,61.87508099002203,3.6011958923696867,2065.156752049327,0.14129215906150264
2014-01-02,9615,35363,52502,3115,2702,0.08808641800752198,0.059997714372785796,0.2810192407696308,3768,0.3918876755070203,1.2096308186195828,0.14000509006588807,0.10048154093097914,0.20963081861958266,62.01336731804022,3.645857077729656,2053.86279050403,0.1519101886152193
2014-01-03,9421,34590,50650,3060,2654,0.08846487424111014,0.061145113524185585,0.2817110710115699,3670,0.3895552489120051,1.1993464052287581,0.14972535414859786,0.1022875816993464,0.19934640522875818,65.67245521113716,3.7462418016135586,2084.736479946251,0.14703671581381902
2014-01-04,7796,30325,45067,2349,2030,0.07746084089035449,0.053009962944061066,0.2603899435608004,2865,0.36749615187275525,1.2196679438058748,0.18572135201978565,0.15155385270327798,0.21966794380587484,71.15605484883528,3.90920245398773,2207.976677784142,0.1348062654575433
2014-01-06,11090,39871,58736,3631,3135,0.09106869654636202,0.062431898665213835,0.28268710550045084,4410,0.3976555455365194,1.2145414486367392,0.12405006144817035,0.09143486642798128,0.21454144863673918,64.81022007838408,3.7334611697027804,2142.0160407719954,0.13975069599458254
