year_month,user_country,hotel_country,active_users,row_events,weighted_events,bookings,booking_row_rate,booking_value_proxy_total,avg_distance_filled,package_booking_share,avg_valid_stay_nights,avg_valid_lead_days
2014-04-01,69,137,1,3,3,0,0.0,0,,,6.333333333333333,42.666666666666664
2014-04-01,119,9,1,1,1,0,0.0,0,,,3.0,108.0
2014-04-01,152,174,1,1,1,0,0.0,0,,,7.0,132.0
2014-04-01,209,13,7,19,24,0,0.0,0,,,2.789473684210526,5.631578947368421
2014-04-01,131,196,8,60,84,4,0.06666666666666667,4,4074.490086170215,0.0,3.6271186440677967,52.75
2014-04-01,3,174,1,1,1,0,0.0,0,,,2.0,135.0
2014-04-01,69,156,1,1,1,0,0.0,0,,,7.0,137.0
2014-04-01,57,208,1,1,1,0,0.0,0,,,6.0,122.0
2014-04-01,219,115,1,1,1,0,0.0,0,,,7.0,2.0
2014-04-01,66,69,3,7,9,1,0.14285714285714285,1,4247.215614285714,0.0,2.5714285714285716,151.0
2014-04-01,119,0,1,1,1,0,0.0,0,,,5.0,20.0
2014-04-01,225,13,2,2,3,0,0.0,0,,,6.0,38.0
2014-04-01,181,170,1,1,4,0,0.0,0,,,4.0,23.0
2014-04-01,179,124,5,10,15,1,0.1,1,6386.841225,0.0,4.4,102.7
2014-04-01,123,130,2,7,14,1,0.14285714285714285,1,,0.0,3.4285714285714284,11.714285714285714
2014-04-01,134,11,2,4,4,2,0.5,4,,1.0,1.0,15.25
2014-04-01,141,68,7,27,38,4,0.14814814814814814,4,1943.266255263158,0.0,1.9259259259259258,41.407407407407405
2014-04-01,5,1,3,3,7,0,0.0,0,5934.1891,,3.3333333333333335,14.0
2014-04-01,45,22,1,4,5,0,0.0,0,,,5.0,84.0
2014-04-01,43,68,1,12,17,1,0.08333333333333333,2,1991.0653499999999,1.0,5.833333333333333,24.333333333333332
2014-04-01,178,141,1,2,5,0,0.0,0,,,2.5,126.5
2014-04-01,209,51,1,2,9,0,0.0,0,,,1.5,203.0
2014-04-01,23,11,3,5,9,1,0.2,1,,0.0,1.0,49.6
2014-04-01,16,112,5,15,22,4,0.26666666666666666,4,6.547433333333331,0.0,1.6,4.0
2014-04-01,190,199,1,2,2,0,0.0,0,5054.58955,,1.0,1.0
2014-04-01,114,163,4,75,111,2,0.02666666666666667,3,1642.770999999998,0.5,5.933333333333334,18.08
2014-04-01,26,168,2,10,10,0,0.0,0,,,3.4,24.7
2014-04-01,24,68,7,74,113,3,0.04054054054054054,4,,0.3333333333333333,1.8108108108108107,33.554054054054056
2014-04-01,112,1,1,14,16,0,0.0,0,,,1.9285714285714286,8.214285714285714
2014-04-01,59,151,1,2,2,0,0.0,0,,,1.5,11.0
2014-04-01,93,181,1,4,6,1,0.25,1,,0.0,3.25,5.75
2014-04-01,29,107,3,10,12,0,0.0,0,,,9.8,93.4
2014-04-01,80,124,2,21,23,1,0.047619047619047616,1,,0.0,4.428571428571429,80.28571428571429
2014-04-01,198,73,2,5,5,1,0.2,1,,0.0,5.4,36.4
2014-04-01,231,121,1,3,3,0,0.0,0,,,7.0,47.0
2014-04-01,194,79,3,6,7,0,0.0,0,,,1.6666666666666667,21.5
2014-04-01,194,52,2,4,20,0,0.0,0,,,13.25,74.75
2014-04-01,235,168,3,22,25,1,0.045454545454545456,1,9675.919,0.0,2.590909090909091,20.545454545454547
2014-04-01,95,11,1,2,3,1,0.5,1,,0.0,1.0,7.0
2014-04-01,87,128,1,1,1,0,0.0,0,,,7.0,32.0
2014-04-01,87,163,1,1,1,0,0.0,0,,,7.0,32.0
2014-04-01,55,82,2,12,13,4,0.3333333333333333,4,,0.0,2.5,7.75
2014-04-01,85,108,4,20,23,3,0.15,4,,0.3333333333333333,2.45,13.8
2014-04-01,225,105,1,1,2,0,0.0,0,,,2.0,21.0
2014-04-01,198,112,2,6,6,0,0.0,0,8064.6605,,1.8333333333333333,138.0
2014-04-01,50,63,3,6,10,1,0.16666666666666666,1,,0.0,2.8333333333333335,24.0
2014-04-01,149,21,1,3,3,0,0.0,0,,,8.0,36.0
2014-04-01,239,85,1,3,3,0,0.0,0,,,5.666666666666667,27.666666666666668
2014-04-01,3,75,1,1,1,0,0.0,0,,,1.0,141.0
2014-04-01,93,199,4,16,24,2,0.125,2,,0.0,3.125,41.4375
2014-04-01,70,44,1,3,3,0,0.0,0,,,14.0,40.0
2014-04-01,229,204,2,8,11,3,0.375,3,,0.0,3.0,11.0
2014-04-01,200,105,3,22,23,0,0.0,0,,,2.0,19.0
2014-04-01,188,142,2,8,9,0,0.0,0,,,2.75,18.0
2014-04-01,191,34,1,4,5,1,0.25,1,,0.0,1.0,219.0
2014-04-01,200,206,1,1,1,0,0.0,0,,,3.0,152.0
2014-04-01,27,124,2,14,19,2,0.14285714285714285,2,,0.0,3.2857142857142856,36.42857142857143
2014-04-01,189,132,1,10,11,0,0.0,0,,,14.0,7.0
2014-04-01,80,63,7,52,59,2,0.038461538461538464,3,,0.5,5.019230769230769,61.13461538461539
2014-04-01,190,107,1,3,4,0,0.0,0,4897.9657,,2.0,1.0
2014-04-01,226,110,1,2,2,0,0.0,0,7844.0297,,7.0,19.0
2014-04-01,190,70,6,74,96,1,0.013513513513513514,1,4140.119128571428,0.0,2.8378378378378377,5.378378378378378
2014-04-01,195,159,1,3,4,1,0.3333333333333333,1,,0.0,1.0,5.0
2014-04-01,12,206,4,22,27,6,0.2727272727272727,6,,0.0,1.4545454545454546,18.40909090909091
2014-04-01,228,82,1,2,2,0,0.0,0,,,5.5,45.0
2014-04-01,44,98,4,10,15,1,0.1,1,5890.0576,0.0,5.3,5.7
2014-04-01,72,144,3,9,12,1,0.1111111111111111,1,380.44365000000005,0.0,3.3333333333333335,18.444444444444443
2014-04-01,149,196,2,4,7,0,0.0,0,,,3.0,79.25
2014-04-01,36,135,1,2,3,0,0.0,0,,,2.0,38.0
2014-04-01,231,141,2,3,4,0,0.0,0,,,3.0,174.0
2014-04-01,46,212,2,6,8,1,0.16666666666666666,1,678.8111666666667,0.0,2.6666666666666665,8.0
2014-04-01,106,182,1,5,10,1,0.2,1,,0.0,1.8,1.0
2014-04-01,149,146,2,5,6,0,0.0,0,,,7.0,72.25
2014-04-01,74,107,3,5,6,1,0.2,1,,0.0,2.4,9.8
2014-04-01,6,135,1,2,2,1,0.5,1,,0.0,3.0,12.0
2014-04-01,31,105,2,9,11,0,0.0,0,,,9.11111111111111,32.333333333333336
2014-04-01,108,119,1,1,1,0,0.0,0,,,4.0,47.0
2014-04-01,179,96,3,8,22,0,0.0,0,3618.8777,,5.5,161.375
2014-04-01,149,119,1,2,2,0,0.0,0,,,5.0,109.0
2014-04-01,152,137,1,2,2,1,0.5,1,,0.0,2.0,1.0
2014-04-01,214,17,6,17,34,3,0.17647058823529413,5,,0.6666666666666666,2.6470588235294117,17.823529411764707
2014-04-01,214,198,2,3,3,0,0.0,0,,,2.3333333333333335,53.666666666666664
2014-04-01,179,135,3,5,13,0,0.0,0,5534.5297,,2.8,64.2
2014-04-01,59,171,1,2,2,1,0.5,1,7388.1236,0.0,3.0,4.0
2014-04-01,70,135,3,8,12,2,0.25,2,,0.0,1.25,64.75
2014-04-01,179,192,1,3,7,0,0.0,0,,,3.0,29.666666666666668
2014-04-01,80,135,2,6,8,0,0.0,0,,,6.0,67.0
2014-04-01,63,152,3,18,19,0,0.0,0,4880.130872222223,,5.444444444444445,26.88888888888889
2014-04-01,62,119,3,8,12,1,0.125,1,3949.8952,0.0,2.25,55.5
2014-04-01,162,128,2,2,3,0,0.0,0,,,3.0,181.0
2014-04-01,195,110,2,5,5,0,0.0,0,,,1.2,50.8
2014-04-01,133,26,3,3,9,0,0.0,0,,,6.0,102.66666666666667
2014-04-01,117,22,2,3,3,1,0.3333333333333333,1,,0.0,2.3333333333333335,37.0
2014-04-01,77,100,3,8,8,0,0.0,0,7893.282575,,3.625,80.25
2014-04-01,1,54,1,1,1,0,0.0,0,2942.959,,7.0,10.0
2014-04-01,28,199,2,47,56,0,0.0,0,454.3948000000003,,1.8297872340425532,29.97872340425532
2014-04-01,68,140,2,7,12,0,0.0,0,8533.2562,,8.428571428571429,177.85714285714286
2014-04-01,195,124,5,27,44,3,0.1111111111111111,3,,0.0,1.8888888888888888,61.592592592592595
2014-04-01,91,105,9,70,78,9,0.12857142857142856,11,,0.2222222222222222,1.6857142857142857,46.65714285714286
2014-04-01,32,158,1,1,1,0,0.0,0,,,4.0,20.0
2014-04-01,0,31,3,7,10,0,0.0,0,4813.691383333333,,1.7142857142857142,16.142857142857142
2014-04-01,202,68,5,73,112,5,0.0684931506849315,5,,0.0,3.904109589041096,41.52054794520548
2014-04-01,87,135,1,1,1,0,0.0,0,,,3.0,15.0
2014-04-01,36,50,1,7,8,0,0.0,0,,,3.142857142857143,58.42857142857143
2014-04-01,4,171,1,8,9,1,0.125,1,,0.0,6.0,18.875
2014-04-01,205,74,2,8,12,2,0.25,2,4424.74495,0.0,1.5,17.125
2014-04-01,141,196,1,6,7,1,0.16666666666666666,1,,0.0,18.0,10.0
2014-04-01,57,63,2,4,7,0,0.0,0,,,2.0,9.5
2014-04-01,22,50,2,7,11,1,0.14285714285714285,1,,0.0,1.2857142857142858,88.14285714285714
2014-04-01,163,122,1,13,19,0,0.0,0,,,5.153846153846154,40.23076923076923
2014-04-01,133,15,6,20,41,2,0.1,3,,0.5,3.05,83.5
2014-04-01,205,75,1,7,11,0,0.0,0,4508.680314285714,,2.0,6.0
2014-04-01,71,106,3,18,25,0,0.0,0,,,6.388888888888889,76.0
2014-04-01,181,182,2,5,10,1,0.2,1,,0.0,10.6,24.2
2014-04-01,93,198,5,33,42,0,0.0,0,,,2.4545454545454546,90.72727272727273
2014-04-01,154,53,1,1,1,0,0.0,0,,,7.0,93.0
2014-04-01,141,144,6,25,31,5,0.2,6,4231.754368421051,0.2,3.0,61.0
2014-04-01,154,148,4,8,13,1,0.125,1,3920.9394333333335,0.0,3.0,10.75
2014-04-01,46,67,2,3,3,1,0.3333333333333333,2,4642.513266666667,1.0,11.333333333333334,91.33333333333333
2014-04-01,213,70,1,1,1,0,0.0,0,5433.5501,,1.0,6.0
2014-04-01,46,32,2,2,2,0,0.0,0,4492.3192,,6.5,112.0
2014-04-01,80,96,2,14,20,2,0.14285714285714285,2,,0.0,6.357142857142857,37.214285714285715
2014-04-01,161,205,1,1,1,0,0.0,0,,,1.0,2.0
2014-04-01,70,32,1,2,4,0,0.0,0,,,4.5,45.0
2014-04-01,163,135,2,18,25,1,0.05555555555555555,1,502.4979,0.0,2.611111111111111,18.5
2014-04-01,195,122,1,2,2,1,0.5,1,,0.0,3.0,62.0
2014-04-01,130,63,2,2,2,0,0.0,0,,,6.0,77.5
2014-04-01,130,47,3,4,5,0,0.0,0,1592.0006999999998,,6.5,156.5
2014-04-01,93,194,3,6,11,0,0.0,0,,,5.166666666666667,15.666666666666666
2014-04-01,195,199,7,11,13,2,0.18181818181818182,2,4416.08865,0.0,2.727272727272727,130.27272727272728
2014-04-01,168,46,1,1,1,0,0.0,0,,,1.0,9.0
2014-04-01,119,93,1,1,1,0,0.0,0,,,1.0,275.0
2014-04-01,68,112,1,1,1,0,0.0,0,7011.22425,,7.0,234.0
2014-04-01,69,143,3,5,7,1,0.2,1,,0.0,5.2,43.2
2014-04-01,158,208,3,11,12,0,0.0,0,,,5.181818181818182,32.63636363636363
2014-04-01,158,168,1,1,1,0,0.0,0,,,1.0,1.0
2014-04-01,162,174,2,3,3,0,0.0,0,,,9.0,204.66666666666666
2014-04-01,141,100,3,4,6,0,0.0,0,2701.8162,,7.0,58.5
2014-04-01,62,142,1,1,1,0,0.0,0,,,7.0,102.0
2014-04-01,87,208,5,18,28,2,0.1111111111111111,2,,0.0,5.722222222222222,46.833333333333336
2014-04-01,158,31,1,4,4,0,0.0,0,,,4.0,80.25
2014-04-01,61,204,1,1,2,0,0.0,0,,,1.0,1.0
2014-04-01,170,82,1,16,18,0,0.0,0,,,2.125,121.5
2014-05-01,208,105,1,42,44,0,0.0,0,,,3.0,7.0
2014-05-01,168,76,2,3,3,1,0.3333333333333333,1,,0.0,7.666666666666667,19.666666666666668
2014-05-01,187,50,1,14,18,3,0.21428571428571427,3,,0.0,4.357142857142857,8.571428571428571
2014-05-01,180,48,1,1,1,0,0.0,0,,,3.0,27.0
2014-05-01,93,20,2,4,4,0,0.0,0,,,3.5,8.5
2014-05-01,163,196,1,9,13,1,0.1111111111111111,2,,1.0,5.888888888888889,37.111111111111114
2014-05-01,158,92,1,2,4,0,0.0,0,,,12.0,233.0
2014-05-01,239,196,1,9,16,1,0.1111111111111111,1,,0.0,3.2222222222222223,40.0
2014-05-01,223,48,1,5,5,1,0.2,1,,0.0,2.0,10.0
2014-05-01,191,182,1,2,3,0,0.0,0,5755.84225,,5.0,3.0
2014-05-01,180,68,2,3,3,0,0.0,0,,,2.0,3.6666666666666665
2014-05-01,23,163,1,7,14,1,0.14285714285714285,1,,0.0,2.142857142857143,1.0
2014-05-01,95,17,1,1,1,0,0.0,0,,,4.0,40.0
2014-05-01,208,12,1,1,2,0,0.0,0,,,4.0,88.0
2014-05-01,75,203,2,3,4,0,0.0,0,,,12.333333333333334,242.0
2014-05-01,89,18,1,2,3,1,0.5,1,,0.0,2.0,8.0
2014-05-01,155,43,1,2,2,0,0.0,0,,,2.0,57.0
2014-05-01,55,126,1,2,3,1,0.5,1,,0.0,3.0,43.0
2014-05-01,205,201,1,6,11,2,0.3333333333333333,2,7553.1656,0.0,2.0,23.333333333333332
2014-05-01,230,80,1,1,4,0,0.0,0,5533.0437,,8.0,140.0
2014-05-01,206,71,2,3,4,0,0.0,0,343.9576,,1.6666666666666667,2.0
2014-05-01,29,99,2,3,5,0,0.0,0,,,6.333333333333333,10.333333333333334
2014-05-01,87,206,2,4,6,1,0.25,1,,0.0,1.0,2.25
2014-05-01,34,22,2,57,74,2,0.03508771929824561,2,,0.0,3.2280701754385963,6.894736842105263
2014-05-01,149,196,2,3,3,0,0.0,0,,,1.3333333333333333,30.666666666666668
2014-05-01,72,47,1,2,5,0,0.0,0,,,4.0,4.0
2014-05-01,235,168,1,2,2,0,0.0,0,,,2.5,1.5
2014-05-01,8,107,1,2,3,0,0.0,0,1452.0724500000001,,2.0,0.0
2014-05-01,5,75,1,5,6,1,0.2,1,,0.0,1.0,4.2
2014-05-01,206,15,4,12,13,0,0.0,0,,,1.9166666666666667,1.8333333333333333
2014-05-01,18,73,1,1,1,1,1.0,1,,0.0,3.0,4.0
2014-05-01,72,79,1,4,4,1,0.25,1,,0.0,1.0,16.0
2014-05-01,179,179,2,3,4,0,0.0,0,,,3.6666666666666665,4.333333333333333
2014-05-01,77,73,1,1,1,0,0.0,0,9985.1181,,14.0,238.0
2014-05-01,22,105,1,2,2,1,0.5,1,,0.0,2.0,22.0
2014-05-01,69,37,1,2,3,0,0.0,0,,,2.0,21.0
2014-05-01,19,57,1,1,1,0,0.0,0,,,4.0,54.0
2014-05-01,179,71,1,2,3,1,0.5,1,,0.0,3.0,8.0
2014-05-01,5,131,1,4,5,1,0.25,1,,0.0,1.5,9.0
2014-05-01,48,186,1,4,4,1,0.25,1,,0.0,11.75,89.5
2014-05-01,58,21,2,5,7,0,0.0,0,,,9.2,87.0
2014-05-01,5,5,1,7,9,0,0.0,0,10222.6226,,13.0,53.0
2014-05-01,19,140,1,1,1,0,0.0,0,,,6.0,143.0
2014-05-01,205,197,1,3,4,0,0.0,0,8910.941400000002,,6.0,41.0
2014-05-01,131,107,2,7,17,1,0.14285714285714285,1,4903.579492857143,0.0,3.2857142857142856,53.714285714285715
2014-05-01,80,96,2,9,10,0,0.0,0,,,9.88888888888889,47.111111111111114
2014-05-01,235,135,3,6,6,0,0.0,0,,,3.3333333333333335,23.666666666666668
2014-05-01,238,122,1,5,6,0,0.0,0,,,7.6,230.8
2014-05-01,30,48,1,1,1,0,0.0,0,,,2.0,24.0
2014-05-01,195,108,1,3,3,1,0.3333333333333333,1,,0.0,1.0,5.0
2013-10-01,191,77,4,9,9,1,0.1111111111111111,1,1295.3795611111111,0.0,5.222222222222222,40.0
2013-10-01,181,121,1,1,3,0,0.0,0,,,7.0,25.0
2013-10-01,77,73,1,1,1,0,0.0,0,9986.6679,,7.0,125.0
2013-10-01,34,194,1,2,2,0,0.0,0,,,4.0,23.0
2013-10-01,11,208,1,15,15,0,0.0,0,,,1.7333333333333334,76.73333333333333
2013-10-01,52,199,5,33,47,0,0.0,0,,,5.0606060606060606,109.42424242424242
2013-10-01,158,51,1,3,3,0,0.0,0,,,6.0,66.0
2013-10-01,188,205,1,1,1,0,0.0,0,,,5.0,31.0
2013-10-01,174,63,1,5,7,1,0.2,1,,0.0,6.2,54.4
2013-10-01,77,100,2,4,4,0,0.0,0,8577.529999999999,,6.75,179.5
2013-10-01,0,199,1,4,8,1,0.25,1,5073.3969,0.0,2.0,19.25
2013-10-01,69,186,2,4,4,0,0.0,0,,,10.5,79.5
2013-10-01,226,46,2,4,4,0,0.0,0,4693.943425,,1.0,87.5
2013-10-01,72,9,1,6,7,1,0.16666666666666666,1,,0.0,3.0,87.0
2013-10-01,221,108,1,3,3,1,0.3333333333333333,1,,0.0,1.0,0.6666666666666666
2013-10-01,62,106,2,7,11,0,0.0,0,4968.75505,,7.857142857142857,26.0
2013-10-01,36,166,1,1,1,0,0.0,0,,,14.0,24.0
2013-10-01,29,127,1,2,2,0,0.0,0,,,7.0,17.0
2013-10-01,161,22,1,1,1,0,0.0,0,,,1.0,18.0
2013-10-01,50,8,1,4,14,1,0.25,2,,1.0,11.0,48.0
2013-10-01,215,194,3,16,16,0,0.0,0,5432.057500000001,,7.5,82.875
2013-10-01,93,143,2,2,2,0,0.0,0,,,3.0,2.0
2013-10-01,12,13,1,54,56,0,0.0,0,,,3.611111111111111,62.907407407407405
2013-10-01,63,208,2,17,21,0,0.0,0,1198.403888235294,,5.176470588235294,205.94117647058823
2013-10-01,85,167,1,5,5,2,0.4,2,,0.0,5.6,5.0
2013-10-01,205,157,2,2,2,0,0.0,0,3581.9798499999997,,7.0,92.5
2013-10-01,39,171,2,3,3,0,0.0,0,7243.059300000001,,2.0,18.333333333333332
2013-10-01,5,1,1,1,1,0,0.0,0,5934.1891,,17.0,20.0
2013-10-01,205,161,3,7,10,1,0.14285714285714285,1,2275.9164857142855,0.0,11.285714285714286,140.14285714285714
2013-10-01,237,48,1,5,12,0,0.0,0,,,6.2,72.6
2013-10-01,218,182,1,2,2,0,0.0,0,,,4.0,28.0
2013-10-01,46,52,1,1,1,0,0.0,0,4566.5079,,7.0,142.0
2013-10-01,77,102,1,2,2,0,0.0,0,9758.7833,,10.0,274.0
2013-10-01,230,47,1,10,18,0,0.0,0,5395.9876,,5.2,80.9
2013-10-01,181,51,1,3,3,0,0.0,0,,,4.0,172.0
2013-10-01,61,168,1,1,2,0,0.0,0,,,1.0,80.0
2013-10-01,195,170,1,1,1,0,0.0,0,,,2.0,238.0
2013-10-01,178,106,1,4,4,2,0.5,2,,0.0,2.0,212.5
2013-10-01,119,112,1,1,1,0,0.0,0,,,1.0,14.0
2013-10-01,205,89,4,14,18,0,0.0,0,7487.722742857143,,3.9285714285714284,103.07142857142857
2013-10-01,69,6,1,16,17,0,0.0,0,,,4.4375,69.5625
2013-10-01,214,206,1,2,3,1,0.5,1,,0.0,1.0,1.0
2013-10-01,55,124,2,6,10,1,0.16666666666666666,1,,0.0,2.5,15.5
2013-10-01,85,39,1,1,1,0,0.0,0,,,2.0,1.0
2013-10-01,96,60,1,1,1,0,0.0,0,,,1.0,45.0
2013-10-01,31,163,1,9,12,0,0.0,0,5369.477533333333,,7.0,32.111111111111114
2013-10-01,130,137,2,4,6,1,0.25,1,,0.0,2.25,27.25
2013-10-01,68,209,1,2,2,1,0.5,1,,0.0,2.0,30.0
2013-10-01,65,106,1,6,8,0,0.0,0,,,2.0,1.5
2013-10-01,103,131,2,6,8,2,0.3333333333333333,2,,0.0,1.6666666666666667,3.6666666666666665
2013-10-01,215,96,1,1,1,0,0.0,0,1990.1535,,7.0,38.0
2013-10-01,195,117,1,2,2,0,0.0,0,,,4.0,3.0
2013-10-01,115,77,2,7,10,1,0.14285714285714285,1,,0.0,6.857142857142857,15.428571428571429
2013-10-01,205,116,1,3,3,0,0.0,0,5406.439133333333,,2.0,21.0
2013-10-01,83,13,2,4,4,2,0.5,2,2620.597425,0.0,1.5,2.0
2013-10-01,215,31,2,3,4,0,0.0,0,5293.1623666666665,,4.666666666666667,305.6666666666667
2013-10-01,19,0,1,5,5,0,0.0,0,,,4.2,69.2
2013-10-01,66,197,2,5,6,1,0.2,1,8526.02748,0.0,1.8,57.6
2013-10-01,71,208,2,2,2,0,0.0,0,,,6.5,38.5
2013-10-01,162,63,1,2,2,0,0.0,0,,,1.0,156.5
2013-10-01,154,104,2,4,6,0,0.0,0,7825.664733333334,,4.5,79.75
2013-10-01,31,15,3,5,9,0,0.0,0,190.8824,,1.4,26.6
2013-10-01,188,108,1,4,6,1,0.25,1,8588.0552,0.0,3.5,6.75
2013-10-01,62,171,2,3,3,0,0.0,0,6588.832,,4.0,35.0
2013-10-01,209,93,1,1,1,1,1.0,1,,0.0,2.0,2.0
2013-10-01,76,169,2,42,54,1,0.023809523809523808,1,,0.0,6.714285714285714,56.214285714285715
2013-10-01,79,111,1,1,1,0,0.0,0,,,7.0,270.0
2013-10-01,231,98,1,9,9,0,0.0,0,,,7.222222222222222,28.444444444444443
2013-10-01,182,135,1,3,3,1,0.3333333333333333,1,5993.3947333333335,0.0,2.0,9.0
2013-10-01,182,159,1,4,5,0,0.0,0,6012.5906749999995,,1.0,11.0
2013-10-01,226,105,3,53,60,3,0.05660377358490566,3,4438.448862264148,0.0,1.9433962264150944,7.811320754716981
2013-10-01,6,24,1,5,9,1,0.2,1,,0.0,4.0,20.0
2013-10-01,12,38,5,21,26,5,0.23809523809523808,5,,0.0,1.380952380952381,8.952380952380953
2013-10-01,82,161,1,2,2,0,0.0,0,,,2.5,111.5
2013-10-01,15,50,1,1,1,0,0.0,0,,,4.0,50.0
2013-10-01,54,140,1,3,7,0,0.0,0,,,7.0,131.0
2013-10-01,77,127,1,2,3,1,0.5,1,9193.741,0.0,1.0,6.0
2013-10-01,41,50,1,3,3,0,0.0,0,8403.9058,,1.0,42.0
2013-10-01,80,47,1,3,5,0,0.0,0,,,5.333333333333333,70.0
2013-10-01,57,137,1,1,1,0,0.0,0,,,1.0,14.0
2013-10-01,28,63,2,3,3,1,0.3333333333333333,1,7283.3018,0.0,3.6666666666666665,33.666666666666664
2013-10-01,195,189,2,2,2,0,0.0,0,,,3.0,21.5
2013-10-01,133,79,7,22,35,3,0.13636363636363635,3,,0.0,2.1818181818181817,23.90909090909091
2013-10-01,206,182,3,44,48,1,0.022727272727272728,1,5420.8441,0.0,4.068181818181818,20.863636363636363
2013-10-01,63,5,6,37,51,1,0.02702702702702703,1,7489.984767567565,0.0,4.777777777777778,76.97297297297297
2013-10-01,6,89,1,2,4,0,0.0,0,,,3.0,25.0
2013-10-01,215,79,1,3,4,0,0.0,0,6126.633066666666,,8.0,127.0
2013-10-01,162,168,1,3,4,0,0.0,0,,,3.0,100.0
2013-10-01,141,7,1,2,3,1,0.5,2,5448.5936,1.0,1.0,5.5
2013-10-01,188,104,1,6,7,2,0.3333333333333333,2,,0.0,4.333333333333333,4.5
2013-10-01,148,96,1,1,8,0,0.0,0,2200.3047,,10.0,16.0
2013-10-01,191,127,1,2,2,1,0.5,1,,0.0,3.0,3.0
2013-10-01,105,47,1,2,6,0,0.0,0,,,1.0,3.5
2013-10-01,148,165,1,1,2,0,0.0,0,,,10.0,16.0
2013-10-01,95,198,1,3,4,1,0.3333333333333333,1,,0.0,2.0,19.0
2013-10-01,148,162,1,1,8,0,0.0,0,,,9.0,16.0
2013-10-01,148,124,2,2,2,0,0.0,0,5384.2926,,6.5,75.5
2013-10-01,206,17,2,4,8,1,0.25,2,,1.0,3.5,64.25
2013-10-01,55,93,1,2,2,0,0.0,0,,,4.5,20.5
2013-10-01,46,47,2,2,8,0,0.0,0,5159.02055,,6.5,180.5
2013-10-01,179,208,1,17,23,2,0.11764705882352941,2,6920.347282352941,0.0,2.3529411764705883,80.11764705882354
2013-10-01,46,97,1,2,4,0,0.0,0,,,14.0,50.0
2013-10-01,52,162,1,1,1,0,0.0,0,,,1.0,65.0
2013-10-01,101,182,2,4,5,2,0.5,2,,0.0,3.5,72.0
2013-10-01,73,163,1,4,5,1,0.25,1,,0.0,15.0,20.75
2013-10-01,154,110,1,1,1,0,0.0,0,8171.8937,,2.0,145.0
2013-10-01,80,163,1,2,3,0,0.0,0,,,7.0,136.0
2013-10-01,172,5,1,2,2,0,0.0,0,,,13.0,71.0
2013-10-01,173,34,1,2,2,1,0.5,1,,0.0,1.0,91.0
2013-10-01,106,135,1,3,4,0,0.0,0,,,1.0,14.666666666666666
2013-10-01,1,82,2,8,10,1,0.125,1,6618.024600000001,0.0,3.5,34.875
2013-10-01,118,144,1,2,2,1,0.5,1,675.7526,0.0,1.0,8.0
2013-10-01,173,63,1,1,1,0,0.0,0,,,3.0,104.0
2013-10-01,202,107,1,4,7,1,0.25,1,,0.0,2.0,29.0
2013-10-01,3,30,2,3,3,0,0.0,0,,,1.5,57.5
2013-10-01,76,152,2,30,67,0,0.0,0,,,8.9,29.566666666666666
2013-10-01,19,63,1,1,2,0,0.0,0,,,5.0,22.0
2013-10-01,29,169,1,1,2,0,0.0,0,,,3.0,15.0
2013-10-01,230,5,1,15,20,1,0.06666666666666667,1,7278.442733333332,0.0,4.733333333333333,73.66666666666667
2013-10-01,154,107,2,3,3,0,0.0,0,4430.962100000001,,2.3333333333333335,126.0
2013-10-01,206,104,2,34,37,2,0.058823529411764705,2,,0.0,8.852941176470589,71.1470588235294
2013-10-01,24,169,2,10,10,1,0.1,1,,0.0,3.4,41.9
2013-10-01,60,7,2,17,25,1,0.058823529411764705,1,,0.0,1.9411764705882353,20.823529411764707
2013-10-01,222,15,1,2,2,1,0.5,1,,0.0,1.0,7.0
2013-10-01,58,1,1,3,9,0,0.0,0,,,3.0,41.0
2013-10-01,225,48,1,2,4,0,0.0,0,,,11.0,65.5
2013-10-01,34,50,2,6,6,0,0.0,0,,,3.6666666666666665,20.666666666666668
2013-10-01,71,179,1,18,24,0,0.0,0,,,7.0,75.77777777777777
2013-10-01,206,122,1,2,2,0,0.0,0,,,13.0,81.0
2013-10-01,141,46,2,5,9,0,0.0,0,4679.05012,,3.0,3.6
2013-10-01,77,43,1,2,2,0,0.0,0,7719.5857,,34.0,75.0
2013-10-01,189,105,1,15,16,0,0.0,0,,,5.0,221.0
2013-10-01,29,21,1,3,4,0,0.0,0,,,7.666666666666667,70.33333333333333
2013-10-01,214,84,1,1,2,0,0.0,0,,,3.0,25.0
2013-10-01,214,185,2,3,3,0,0.0,0,,,7.0,84.33333333333333
2013-10-01,12,1,1,1,1,0,0.0,0,,,6.0,76.0
2013-10-01,158,105,1,1,1,0,0.0,0,,,6.0,64.0
2013-10-01,0,135,4,8,8,2,0.25,2,4378.2357,0.0,2.5,7.25
2013-10-01,209,198,3,6,6,0,0.0,0,4175.27675,,1.0,6.166666666666667
2013-10-01,105,198,1,8,16,0,0.0,0,,,4.0,16.0
2013-10-01,75,199,1,4,4,1,0.25,1,,0.0,1.0,3.0
2013-10-01,148,128,2,4,7,0,0.0,0,1232.77345,,5.25,75.0
2013-10-01,28,198,3,4,4,1,0.25,1,4466.595825,0.0,10.25,72.0
2013-10-01,0,11,3,12,17,1,0.08333333333333333,1,4308.184,0.0,2.5833333333333335,17.25
2013-10-01,10,5,1,1,1,0,0.0,0,,,4.0,16.0
2013-10-01,24,126,2,19,48,0,0.0,0,,,12.578947368421053,61.21052631578947
