date_key,active_users,sessions,booking_sessions,session_booking_rate,sessions_per_user,avg_rows_per_session,avg_weighted_events_per_session,median_session_duration_seconds,avg_time_to_first_booking_seconds,multi_destination_session_share,booking_value_proxy_total,booking_value_proxy_per_session
2014-08-06,27004,33905,6807,0.2007668485474119,1.2555547326322027,3.0863884382834392,4.426249815661407,157.0,743.0675774937564,0.13747234921103083,8547,0.25208671287420736
2014-10-04,16473,20227,4067,0.20106787956691552,1.2278880592484671,3.339101201364513,4.730706481435705,201.0,839.5517580526187,0.15494141494042615,5162,0.2552034409452712
2014-04-12,10840,13381,2825,0.21112024512368283,1.234409594095941,3.2321201703908526,4.639264628951499,182.0,813.2980530973451,0.15955459233241162,3631,0.2713549062102982
2013-07-27,7315,9117,2069,0.2269386859712625,1.246343130553657,3.161017878688165,5.4627618734232755,175.0,730.9753504108265,0.1699023801689152,2694,0.29549193813754526
2013-11-02,5900,7127,1699,0.23838922407745194,1.2079661016949153,3.0620176792479303,4.487582433001263,187.0,729.3555032371984,0.1498526729339133,2267,0.3180861512557879
2014-02-27,13413,16509,3525,0.2135198982373251,1.2308208454484455,2.9181052759101096,4.234902174571446,140.0,680.5083687943262,0.14428493548973287,4600,0.27863589557211216
2013-06-28,8396,10348,2661,0.25715114031696945,1.232491662696522,3.0447429454967145,5.199845380749903,146.0,630.3186771890266,0.1500773096250483,3389,0.3275028991109393
2014-12-31,22031,27503,5000,0.18179834927098862,1.2483772865507694,3.175653565065629,4.368577973312003,167.0,762.9364,0.14198451078064211,6273,0.22808420899538231
2014-05-29,17712,21885,4883,0.2231208590358693,1.2356029810298104,3.0880968700022846,4.427553118574366,161.0,709.1089494163424,0.13890792780443226,6156,0.2812885538039753
2014-08-10,19148,24127,4817,0.19965184233431427,1.2600271568832253,3.4334562937787543,4.982592116715713,219.0,835.7315756695039,0.15720976499357567,6131,0.2541136486094417
2014-12-02,28718,35793,6797,0.18989746598496912,1.2463611672122015,3.0364317045232307,4.246724219819518,140.0,742.656318964249,0.12843293381387422,8559,0.23912496856927332
2013-12-05,7706,9302,2264,0.24338851859815094,1.2071113418115753,2.9429155020425717,4.244678563749731,152.0,644.4898409893993,0.13437970328961513,2923,0.314233498172436
2013-06-19,10049,12495,2931,0.23457382953181272,1.243407304209374,3.0226490596238493,5.060904361744698,139.0,651.4145342886387,0.1480592236894758,3791,0.3034013605442177
2013-10-10,9223,11205,2659,0.23730477465417224,1.214897538761791,2.8664881749219098,4.059705488621152,139.0,635.6367055283941,0.13208389112003568,3446,0.307541276215975
2014-05-07,18362,22480,4781,0.2126779359430605,1.2242675089859492,2.8855871886121,4.118549822064057,140.0,699.309976992261,0.13941281138790035,6177,0.27477758007117437
2013-04-28,6973,8682,1920,0.22114720110573602,1.2450881973325685,3.281271596406358,5.819972356599862,171.0,712.1276041666666,0.16159870997466022,2547,0.29336558396682794
2014-01-19,9142,11308,2418,0.2138309161655465,1.2369284620433165,3.2928899893880437,4.892200212239123,209.0,844.6145574855252,0.16271666077113547,3390,0.29978776087725506
2013-11-20,8536,10213,2584,0.2530108685009302,1.1964620431115276,2.9168706550474885,4.177225105258005,154.0,642.7859907120743,0.12973661020268284,3315,0.32458631156369333
2013-12-01,6955,8541,2038,0.23861374546306052,1.2280373831775702,3.2298325722983257,4.752253834445615,199.0,752.5843964671246,0.16075401006907855,2686,0.3144830816063693
2014-03-23,13292,16535,3366,0.20356818869065618,1.2439813421606982,3.319564560024191,4.822316298760206,194.0,835.7575757575758,0.1612337465981252,4424,0.2675536740247959
2013-05-29,9634,11720,2927,0.24974402730375428,1.2165248079717668,2.9184300341296927,4.9793515358361775,142.0,598.0809702767339,0.14061433447098975,3791,0.3234641638225256
2013-09-19,9071,11184,2855,0.2552753934191702,1.2329401389042003,2.859263233190272,4.076806151645208,148.0,635.6430823117338,0.12795064377682402,3668,0.3279685264663805
2014-11-22,17430,21673,4440,0.20486319383564805,1.2434308663224325,3.339408480597979,4.715267844783832,205.0,848.313063063063,0.14894107876159277,5556,0.256355834448392
2013-07-02,10436,12862,3112,0.24195303996268078,1.2324645458029897,3.0460270564453427,5.193282537707977,136.5,634.9206298200514,0.1472554812626341,4102,0.3189239620587778
2013-11-11,9019,10884,2694,0.24751929437706727,1.2067856746867724,2.8480338110988606,4.094909959573686,158.0,674.7386785449146,0.13340683572216097,3502,0.32175670709298054
2013-11-28,6003,7260,1759,0.24228650137741048,1.2093953023488255,2.9294765840220385,4.277961432506887,165.0,745.8470722001138,0.13856749311294767,2266,0.31212121212121213
2013-02-25,9592,11846,2800,0.23636670606111768,1.2349874895746455,2.9048624008104,5.004727334121222,134.0,597.6121428571429,0.1448590241431707,3663,0.3092183015363836
2014-11-29,17730,21796,4210,0.1931547072857405,1.2293288212069937,3.2987245366122226,4.648192328867682,190.0,824.3087885985748,0.14397137089374198,5290,0.24270508350155992
2013-12-07,6012,7304,1700,0.23274917853231106,1.2149035262807717,3.110076670317634,4.485898138006572,181.0,746.4441176470589,0.14526286966046,2281,0.3122946330777656
2014-12-25,16961,21458,3871,0.1803989188181564,1.2651376687695302,3.3690931121260137,4.676111473576289,197.0,917.4438129682253,0.14964115947432194,4727,0.22029080063379625
2014-01-16,11124,13578,3248,0.2392104875533952,1.220604099244876,2.9460156134924143,4.34703196347032,161.0,707.6554802955665,0.1408160259242893,4456,0.32817793489468255
2013-03-07,9425,11637,2711,0.23296382229096846,1.2346949602122015,2.9047864569906334,5.091948096588468,132.0,617.7904832165252,0.14273438171350003,3580,0.3076394259688923
2013-12-17,8142,9810,2325,0.23700305810397554,1.2048636698599853,2.9226299694189604,4.1961264016309885,147.0,688.7802150537634,0.13129459734964322,3024,0.30825688073394497
2013-04-03,10088,12395,2997,0.2417910447761194,1.2286875495638383,2.9488503428801938,5.166034691407826,137.0,620.6446446446447,0.14320290439693426,3870,0.31222267043162566
2014-12-26,24055,30417,5179,0.1702666272150442,1.2644772396591146,3.2652135319064994,4.516882006772528,182.0,870.7901139216065,0.14876549298089883,6350,0.20876483545385804
2013-02-04,7503,9154,2705,0.29549923530696964,1.2200453152072503,2.5049158837666594,4.229735634695215,35.0,383.40665434380776,0.12224164299759668,3559,0.3887917850120166
2013-10-23,9851,12157,2843,0.23385703709796826,1.2340879098568673,2.881714238710208,4.130213045981739,140.0,712.1800914526908,0.13268076005593485,3713,0.3054207452496504
2014-03-22,11399,14089,2939,0.2086024558165945,1.2359856127730502,3.2996664064163532,4.758747959400951,190.0,826.5039128955427,0.1595571012846902,3862,0.27411455745617147
2014-04-03,16287,20228,4565,0.22567727901918133,1.2419721250076747,2.996737195965988,4.276003559422582,160.0,707.1864184008763,0.14381055962032827,5778,0.28564366225034604
2013-01-17,8668,10579,2539,0.24000378107571604,1.220466082141209,2.8427072502126856,4.970034974950373,122.0,551.3229617959827,0.13129785423953114,3425,0.3237546081860289
2014-06-14,12498,15416,3283,0.2129605604566684,1.2334773563770203,3.4289050337311884,4.9444732745199795,208.0,819.0779774596406,0.15438505448884277,4162,0.26997924234561493
2014-04-09,18656,23041,4914,0.2132719934030641,1.235045025728988,2.9777787422420903,4.223514604400851,137.0,729.3453398453398,0.14231153161755133,6285,0.2727746191571546
2014-09-07,19580,24342,4747,0.19501273519020623,1.2432073544433095,3.3650480650727137,4.875688111083724,199.0,819.5205392879714,0.14998767562238108,6044,0.24829512776271465
2014-06-06,16743,20675,4609,0.22292623941958886,1.2348444125903362,3.106311970979444,4.421378476420798,154.0,702.4593187242352,0.14282950423216445,5785,0.2798065296251511
2013-07-14,7948,9818,2154,0.21939295172132817,1.235279315551082,3.286820126298635,5.6977999592585045,170.0,775.393686165274,0.15797514768792015,2876,0.2929313505805663
2014-03-10,17666,21959,4656,0.2120315132747393,1.2430091701573645,3.007878318684822,4.344778906143267,147.0,707.3453608247422,0.13976046268044992,5933,0.27018534541645794
2013-06-11,10130,12474,3029,0.24282507615840948,1.2313919052319842,2.9362674362674364,5.109026775693442,138.0,625.7302740178277,0.14085297418630752,3952,0.31681898348565013
2014-11-19,26577,32199,6243,0.19388800894437716,1.21153629077774,3.049287244945495,4.214633994844561,145.0,726.3738587217683,0.11609056181869003,7694,0.23895152023354763
2014-03-02,9823,12149,2758,0.2270145691003375,1.2367912043164002,3.3191209153016707,4.871923615112355,209.0,789.339376359681,0.1641287348752984,3752,0.30883200263396166
2014-01-13,12228,15035,3446,0.22919853674758897,1.2295551193981027,2.9331559694047225,4.300299301629531,155.0,687.1700522344747,0.13980711672763552,4638,0.30848021283671434
2014-01-22,11374,14002,3158,0.22553920868447364,1.2310532794091789,2.9270104270818456,4.243322382516784,151.5,704.3923369221026,0.13798028853020997,4316,0.3082416797600343
2014-04-11,14439,17936,4070,0.2269179304192685,1.242191287485283,2.981378233719893,4.253456735057984,148.0,701.1341523341523,0.14579616413916147,5142,0.28668599464763606
2014-04-07,18300,22715,4815,0.21197446621175434,1.241256830601093,3.0084085406119305,4.285450143077262,145.0,688.3204569055036,0.1431653092670042,6068,0.26713625357693155
2013-02-08,7389,9030,2261,0.2503875968992248,1.22208688591149,2.9704318936877074,5.272978959025471,144.0,618.9181777974347,0.14374307862679955,2816,0.31184939091915836
2013-01-24,8430,10450,2471,0.23645933014354067,1.2396204033214708,2.856267942583732,5.0685167464114835,116.0,528.6972885471469,0.1310047846889952,3305,0.31626794258373203
2013-10-14,9943,12248,3089,0.25220444154147614,1.2318213818766972,2.953135205747877,4.192929457870672,154.5,660.2512139851084,0.13871652514696278,3984,0.32527759634225994
2014-08-16,16728,20849,4161,0.1995779174061106,1.246353419416547,3.3476425727852654,4.847474699026332,200.0,840.070415765441,0.15607463187682863,5312,0.2547844021295985
2014-10-08,30901,37983,7037,0.18526709317326173,1.2291835215688813,2.98236052971066,4.145354500697681,142.0,742.4912604803184,0.11963246715635942,8716,0.22947107916699577
2013-09-06,8651,10663,2763,0.2591203226108975,1.2325742688706507,2.83728781768733,4.0529869642689675,131.0,640.8765834238147,0.12491794054206133,3588,0.3364906686673544
2014-12-15,26187,32682,6518,0.19943699895967198,1.248023828617253,3.143198090692124,4.282816229116945,160.0,721.2818349186867,0.13374334496052873,7939,0.2429165901719601
2013-05-08,9328,11507,2921,0.2538454853567394,1.2335977701543739,2.957330320674372,5.025462761797167,147.0,614.3372132831222,0.14286955766055445,3848,0.33440514469453375
2013-01-07,9572,11903,2698,0.22666554650088214,1.2435227747597157,2.896832731244224,5.122490128539024,144.0,590.3839881393625,0.134671931445854,3656,0.3071494581198017
2014-07-04,16628,20790,4302,0.20692640692640693,1.250300697618475,3.274362674362674,4.665993265993266,181.0,775.2071129707113,0.14954304954304953,5426,0.260990860990861
2013-03-15,8026,9877,2475,0.2505821605750734,1.2306254672314976,3.004151058013567,5.199453275286018,145.0,636.8359595959596,0.15034929634504404,3249,0.32894603624582364
2014-12-12,22233,27479,5662,0.20604825503111468,1.235955561552647,3.0387568688816913,4.147166927471887,147.0,711.4212292476157,0.1313366570835911,6950,0.25292041195094433
2014-02-28,10123,12413,2959,0.23837911866591477,1.226217524449274,2.916136308708612,4.313945057600902,147.0,681.7992565055762,0.13832272617417224,3989,0.3213566422299202
2013-04-30,9461,11550,2866,0.24813852813852813,1.2208011838072086,2.930909090909091,4.982164502164502,138.0,590.19888346127,0.14051948051948052,3692,0.31965367965367963
2014-12-24,18258,22597,4287,0.1897154489534009,1.2376492496439917,3.2502102048944552,4.486834535557818,163.0,846.5924889199906,0.1417887330176572,5309,0.23494269150772226
2013-02-14,8315,10180,2503,0.24587426326129666,1.2242934455802765,2.8531434184675835,4.986935166994106,139.0,566.9420695165801,0.13546168958742633,3326,0.32671905697445974
2013-04-26,7427,8977,2332,0.2597749805057369,1.2086979938063822,2.979168987412276,5.100813189261446,145.0,597.327615780446,0.14459173443243845,3032,0.3377520329731536
2014-10-25,15180,18609,3761,0.2021065076038476,1.225889328063241,3.3598258906980494,4.734698264280724,202.0,806.954533368785,0.14568219678650116,4649,0.2498253533236606
2014-05-24,11261,13960,2964,0.21232091690544413,1.2396767605008436,3.3505014326647564,4.874283667621777,197.0,844.5867071524966,0.16045845272206305,3799,0.272134670487106
2013-08-30,8404,10240,2639,0.25771484375,1.2184673964778676,2.814453125,4.02529296875,137.0,664.3899204244032,0.1349609375,3366,0.3287109375
2013-05-10,7852,9633,2524,0.262015986712343,1.2268211920529801,2.932731236374961,5.009758123118447,140.0,610.2852614896989,0.14367279144607079,3287,0.34122287968441817
2014-01-03,9390,11469,2749,0.23968959804690906,1.221405750798722,3.0182230360101143,4.414334292440492,165.0,723.8581302291742,0.14404045688377365,3676,0.32051617403435345
2013-08-27,10518,12964,3123,0.24089787102746066,1.232553717436775,2.838012958963283,4.1377661215674175,139.0,648.0051232788985,0.13159518667078063,4075,0.3143319962974391
2013-01-25,7671,9366,2306,0.2462096946401879,1.2209620649198278,2.8725176169122357,5.033418748665386,131.0,539.0676496097138,0.13623745462310485,3085,0.32938287422592355
2014-01-06,11054,13557,3246,0.23943350298738658,1.2264338700922743,2.932359666592904,4.318580806963192,166.0,682.3872458410351,0.14191930368075534,4400,0.3245555801430995
2014-01-08,11720,14442,3331,0.2306467248303559,1.2322525597269625,2.9250796288602685,4.280432073120067,160.0,699.3872710897629,0.13405345520011078,4626,0.32031574574158705
2013-04-10,9527,11729,2852,0.24315798448290563,1.2311325705888527,2.95728536107085,5.081336857362094,141.0,599.3723702664797,0.13871600306931536,3710,0.3163100008525876
2013-05-25,6085,7436,1727,0.23224852071005916,1.2220213640098603,3.098171059709521,5.419042495965573,162.0,715.1117544875507,0.1589564281871974,2279,0.30648197955890266
2013-07-03,9770,12079,2923,0.2419902309793857,1.2363357215967246,2.963738720092723,5.018130639953639,131.0,656.9664728019159,0.14405165990562133,3791,0.3138504843116152
2014-08-24,18670,23324,4489,0.19246269936546048,1.2492769148366363,3.3266163608300463,4.855170639684445,201.0,842.9879705947873,0.15413308180415022,5793,0.24837077688218145
2013-06-04,10386,12740,3218,0.2525902668759812,1.2266512613133065,2.9690737833594976,5.181318681318682,137.0,635.2958359229335,0.14058084772370485,4170,0.32731554160125587
2013-06-03,9983,12190,3137,0.25734208367514355,1.2210758289091455,2.9821164889253486,5.13174733388023,140.0,629.924768887472,0.14101722723543889,3979,0.3264150943396226
2014-10-12,18264,22654,4418,0.1950207468879668,1.2403635567236093,3.3406903858038315,4.679394367440628,206.0,846.0959710276143,0.14438951178599807,5592,0.24684382449015627
2014-02-11,12209,15113,3518,0.2327797260636538,1.237857318371693,2.9644676768345133,4.343214451134784,150.0,667.4448550312678,0.13683583669688348,4718,0.3121815655396017
2014-03-19,17306,21435,4557,0.2125962211336599,1.2385877730266959,2.94616281782132,4.226125495684628,150.0,730.780557384244,0.14089106601352927,5765,0.2689526475390716
2013-07-16,10611,13132,3078,0.2343892780992994,1.237583639619263,2.9553761803228755,4.997258604934511,138.0,661.3125406107862,0.14247639354249161,3959,0.30147730734084677
2014-07-28,25865,32450,6378,0.19654853620955315,1.2545911463367485,3.1304468412942987,4.457750385208012,161.0,722.8904045155222,0.14203389830508475,7948,0.2449306625577812
2014-02-26,17498,21635,4375,0.2022186272244049,1.2364270202308836,2.8915645944072104,4.201848856020337,138.0,688.6116571428571,0.1358909174948001,5722,0.2644788537092674
2014-03-16,13890,17275,3503,0.20277858176555716,1.2437005039596831,3.3401447178002894,4.863965267727931,199.0,823.3291464459035,0.16463096960926193,4575,0.26483357452966716
2013-02-03,6008,7525,1961,0.26059800664451827,1.252496671105193,2.84265780730897,5.048770764119602,103.0,492.790413054564,0.14564784053156146,2676,0.35561461794019933
2014-07-24,23296,29111,5741,0.1972106763766274,1.2496136675824177,3.184157191439662,4.54343718869156,165.0,742.1931719212681,0.1447562776957164,7169,0.2462642987186974
2014-06-11,20749,25919,5500,0.21219954473552222,1.2491686346329944,3.0935992900960687,4.452409429376133,159.0,713.4476363636363,0.14024460820247694,6950,0.26814306107488717
2014-10-15,27226,33618,6786,0.20185614849187936,1.2347755821641078,3.0015765363793205,4.156047355583318,153.0,708.8190391983495,0.11940032125646975,8403,0.24995538104586829
2014-02-17,11730,14518,3308,0.22785507645681224,1.23768115942029,3.0418790467006476,4.45701887312302,162.0,701.8065296251511,0.1482297837167654,4453,0.3067226890756303
2013-04-15,9124,11020,2728,0.24754990925589837,1.2078035949145112,2.9351179673321233,5.078312159709619,129.0,573.9706744868035,0.13765880217785845,3477,0.31551724137931036
2013-11-25,8826,10586,2631,0.248535802002645,1.1994108316338092,2.906385792556206,4.162384281126015,146.0,645.7890535917902,0.1346117513697336,3433,0.32429624031740034
2014-03-12,17995,22350,4627,0.20702460850111856,1.242011669908308,2.9837136465324385,4.319418344519016,144.0,725.3866436135725,0.13440715883668905,5985,0.2677852348993289
2013-02-10,8076,10149,2158,0.21263178638289487,1.2566864784546805,3.211744999507341,5.858705291161691,176.0,729.8637627432809,0.1569612769731008,2918,0.2875160114296975
2014-10-30,22697,28066,5966,0.21257036984251407,1.236551086046614,3.044894178008979,4.280089788356018,155.0,692.5108950720751,0.126630086225326,7393,0.26341480795268296
2013-09-05,9595,11822,2944,0.2490272373540856,1.2321000521104741,2.8045170021992893,3.991202842158687,135.5,645.1375679347826,0.1322111317881915,3794,0.3209270850955845
2013-03-19,9838,12127,2844,0.23451801764657376,1.2326692417157958,2.9524202193452624,5.196998433248124,145.0,607.225035161744,0.14636760946647975,3751,0.30930980456831864
2014-01-17,9824,11996,2902,0.2419139713237746,1.2210912052117264,2.929143047682561,4.303101033677892,155.0,688.4334941419711,0.13612870956985662,3910,0.32594198066022007
2014-01-07,11683,14457,3288,0.22743307740195062,1.2374390139518958,2.9378847617071315,4.433976620322335,153.0,711.9114963503649,0.13944801826105002,4478,0.3097461437365982
2014-06-28,13555,16714,3592,0.21490965657532607,1.2330505348579859,3.481811654900084,5.038291252841929,211.0,844.7185412026726,0.15418212277132942,4561,0.2728850065813091
2013-11-03,7053,8584,1921,0.22378844361602981,1.2170707500354458,3.168918918918919,4.6529589934762345,200.0,823.6850598646538,0.15319198508853682,2574,0.29986020503261884
2013-04-21,7793,9818,2213,0.22540232226522713,1.2598485820608238,3.3089223874516196,5.893359136280301,190.0,701.3357433348395,0.16795681401507434,2980,0.3035241393359136
2013-07-09,11270,13799,3094,0.22421914631495035,1.2244010647737356,2.9366620769620986,5.003261105877238,132.0,640.216224951519,0.141676933111095,3974,0.28799188346981663
2014-11-09,19313,23995,4745,0.1977495311523234,1.2424273805208927,3.437341112731819,4.8612210877266095,218.0,822.7608008429926,0.14628047509897896,6055,0.25234423838299647
2013-03-12,9852,12196,2994,0.24549032469662185,1.237921234267154,2.9121023286323386,5.087815677271236,139.0,604.1012024048097,0.1397179403082978,3910,0.3205969170219744
2013-03-27,9395,11504,2781,0.24174200278164118,1.2244811069717936,2.9384561891515992,5.094054242002781,135.5,637.3128371089537,0.1402990264255911,3640,0.31641168289290683
2014-08-02,16754,20815,4159,0.19980783089118423,1.2423898770442878,3.442085034830651,4.955512851309152,207.0,822.2981485934118,0.15392745616142206,5266,0.2529906317559452
2014-02-07,11923,14457,3267,0.225980493878398,1.2125304034219575,2.8963132046759354,4.174517534758248,134.0,652.2271196816652,0.13702704572179567,4251,0.2940444075534343
2013-02-11,9777,12133,2836,0.23374268523860545,1.2409737138181447,2.952526168301327,5.15585593010797,136.0,601.3861071932299,0.14110277754883377,3735,0.307838127421083
2014-01-25,8058,9993,2199,0.22005403782647853,1.2401340282948623,3.2976083258280795,4.872410687481237,215.0,817.0904956798545,0.16271389972981087,3009,0.301110777544281
2013-04-24,9214,11189,2806,0.25078201805344535,1.2143477317126112,2.9336848690678345,5.024935204218429,144.0,588.8884533143264,0.14076324962016265,3610,0.32263830547859507
2013-02-15,8015,9862,2449,0.24832691137700263,1.230442919525889,2.91198539849929,5.08629081322247,141.5,609.0008166598611,0.1419590346785642,3256,0.33015615493814643
2013-08-09,8831,10925,2728,0.24970251716247138,1.2371192390442758,2.940503432494279,4.1659496567505725,141.0,647.3178152492669,0.1434324942791762,3512,0.32146453089244853
2014-04-24,16435,20311,4453,0.21924080547486582,1.2358381502890174,2.902269706070602,4.1597656442321895,144.0,672.7608353918706,0.1371178179311703,5622,0.2767958249224558
2014-09-27,15580,19163,3830,0.19986432187027084,1.22997432605905,3.331367739915462,4.819652455252309,186.0,811.4493472584857,0.14152272608672964,4867,0.25397902207378803
2013-07-10,10489,12969,3127,0.2411134243195312,1.2364381733244352,3.035623409669211,5.115197779319916,148.0,669.4611448672849,0.14496106099159534,4020,0.309969928290539
2013-07-11,9727,12083,2774,0.22957874699991723,1.242212398478462,2.9452122817181166,4.947446826119341,139.0,643.1604181687095,0.1465695605396011,3558,0.29446329553918726
2013-05-26,6492,8057,1846,0.22911753754499192,1.2410659272951325,3.2978776219436514,5.779694675437508,188.0,746.2741061755146,0.17065905423855032,2496,0.3097927268213975
2013-06-07,8454,10330,2713,0.2626331074540174,1.2219067896853562,2.9809293320425945,5.149661181026137,148.0,588.6277183929229,0.14114230396902228,3459,0.3348499515972895
2013-07-04,7929,9895,2358,0.2383021728145528,1.2479505612309245,3.1155128852956038,5.326528549772612,149.0,702.6174724342663,0.15411824153612935,3048,0.3080343607882769
2013-12-12,7239,8714,2190,0.25131971540050496,1.2037574250587098,2.89855405095249,4.181317420243286,145.0,682.2374429223744,0.13288960293780125,2879,0.3303878815698875
2014-05-10,11365,14120,3181,0.22528328611898016,1.242410910690717,3.256232294617564,4.729320113314448,198.0,825.7497642250864,0.16423512747875355,4116,0.2915014164305949
2013-06-25,10292,12595,3136,0.24898769352917824,1.2237660318694132,3.0306470821754665,5.163715760222311,147.0,650.6511479591836,0.14807463279079,4055,0.32195315601429136
2014-09-10,28984,36013,6976,0.19370782772887568,1.2425131106817555,3.008080415405548,4.261350068030989,140.0,744.723623853211,0.12395523838613834,8799,0.2443284369533224
2013-07-07,7887,9816,2269,0.23115321923390383,1.2445796880943325,3.2802567237163816,5.713834555827221,183.0,737.8607315998237,0.16900977995110025,2957,0.3012428687856561
2013-01-21,9337,11518,2683,0.23293974648376453,1.2335868051836778,2.8846153846153846,5.029866296231985,131.0,560.904584420425,0.14855009550269144,3556,0.3087341552352839
2014-09-06,17535,21713,4237,0.19513655413807396,1.2382663244938694,3.3318749136462027,4.789066457882375,204.0,810.2629218786877,0.14765347948233776,5449,0.25095564868972503
2013-09-18,9932,12254,2991,0.2440835645503509,1.233789770438985,2.8240574506283664,4.0798106740656115,135.0,670.1260448010698,0.12738697568141016,3857,0.3147543659213318
2013-06-21,8226,10083,2489,0.24685113557472974,1.225747629467542,3.0140831101854606,5.074382624218982,139.0,621.8111691442347,0.14807101061192104,3203,0.317663393831201
2013-03-20,9750,12070,2956,0.24490472245236122,1.2379487179487179,2.9613090306545153,5.175890637945319,138.0,632.7872124492558,0.14134217067108534,3865,0.32021541010770505
2013-06-20,9375,11602,2794,0.24082054818134804,1.2375466666666666,2.9989656955697295,5.111101534218238,139.0,634.3414459556192,0.14592311670401656,3584,0.3089122565074987
2013-02-24,8177,10221,2252,0.22033069171313963,1.2499694264400147,3.2565306721455825,5.827218471773799,182.0,689.6856127886323,0.16475882986009197,3053,0.2986987574601311
2014-01-21,12010,14735,3314,0.22490668476416695,1.2268942547876769,2.8984051577875807,4.2993552765524266,151.0,713.4296922148461,0.13695283338988803,4538,0.30797421106209705
2013-11-19,8708,10424,2673,0.2564274750575595,1.1970601745521359,2.9278587874136606,4.2360897927858785,156.0,658.9633370744482,0.1300844205679202,3481,0.3339409056024559
2013-01-16,9642,11964,2804,0.23436977599465061,1.240821406347231,2.8844032096288865,5.058174523570712,142.0,616.3377318116976,0.13473754597124707,3784,0.3162821798729522
2013-09-29,7661,9496,2167,0.22820134793597305,1.239524866205456,3.117312552653749,4.536541701769166,178.5,722.9437009690816,0.15553917438921652,2875,0.3027590564448189
2013-09-13,8632,10608,2739,0.2582013574660634,1.2289156626506024,2.8608597285067874,4.065328054298643,141.0,643.6553486673969,0.12754524886877827,3548,0.3344645550527903
2014-09-18,24642,30618,6134,0.20033966947547194,1.2425127830533236,3.073976092494611,4.392775491540924,158.0,712.1638408868602,0.1304134822653341,7732,0.25253119080279574
2014-10-05,19496,24173,4744,0.19625201671286147,1.2398953631514156,3.3917594009845695,4.790841020973814,207.0,847.7112141652614,0.14942290985810616,6085,0.25172713357878623
2013-01-18,7776,9628,2399,0.24916909015371833,1.2381687242798354,2.8210427918570833,4.964374740340673,125.0,548.1121300541893,0.13616535105941005,3220,0.33444121312837555
2013-06-17,10573,13054,3205,0.24551861498391298,1.234654308143384,2.998314692814463,5.107936264746438,144.0,600.591263650546,0.1445533935958327,4079,0.3124712731729738
2013-09-30,10425,12783,3260,0.2550262066807479,1.2261870503597123,2.8558241414378474,4.120628960337949,145.0,634.8717791411043,0.13478839083157318,4236,0.33137761088946255
2013-01-12,6819,8591,1781,0.20730997555581424,1.2598621498753484,3.1275753695728086,5.674892329181702,168.0,660.5345311622684,0.16156442788965197,2447,0.28483296473053193
2014-05-09,13908,17004,4126,0.24264878852034816,1.2226056945642796,2.9684191954834156,4.195424605975065,148.0,683.6509936984974,0.1405551634909433,5190,0.30522230063514466
2013-03-05,10065,12362,3024,0.24462061155152887,1.2282165921510184,2.9701504610904386,5.124251739200776,147.0,598.8191137566138,0.14892412231030577,3925,0.31750525804885943
2013-07-01,10173,12633,2935,0.2323280297633183,1.2418165732822177,3.03712499010528,5.306261378928204,145.0,645.5369676320273,0.15000395788807092,3730,0.2952584500910314
2013-08-22,9281,11354,2804,0.24696142328694734,1.2233595517724383,2.8895543420820857,4.118372379778052,138.0,665.6850927246791,0.13722036286771183,3551,0.31275321472608775
2013-06-27,9280,11537,2692,0.2333362225881945,1.2432112068965517,3.0228828985004768,5.07809655889746,132.0,637.7262258543833,0.1418046285862876,3457,0.29964462165207595
2013-07-08,10571,13033,3034,0.2327936775876621,1.2329013338378583,3.0260108954193203,5.091536867950587,134.0,616.2495056031642,0.14424921353487302,3866,0.29663162740735055
2013-11-07,8251,9980,2473,0.24779559118236472,1.2095503575324202,2.8314629258517034,4.166933867735471,153.0,632.8730287100688,0.13657314629258516,3268,0.32745490981963926
2013-04-08,9859,12157,2992,0.2461133503331414,1.2330865199310275,2.924323435057991,5.085876449782019,133.0,586.9802807486631,0.14345644484659045,3903,0.3210496010528913
2013-07-05,8037,9812,2475,0.2522421524663677,1.2208535523205175,3.019669792091317,5.090705258866694,147.0,633.7931313131313,0.1484916428862617,3176,0.32368528332653895
2013-04-27,6042,7436,1802,0.24233458848843464,1.2307183051969546,3.2260623991393222,5.694862829478214,177.5,701.180910099889,0.15586336740182893,2352,0.31629908552985475
2013-02-22,8043,9845,2409,0.2446927374301676,1.2240457540718637,2.8947689182326055,5.016658202133063,134.0,602.225404732254,0.13631284916201117,3091,0.3139664804469274
2013-09-07,6971,8609,1937,0.22499709606226043,1.234973461483288,3.0338018352886515,4.487513067719828,167.0,744.4233350542075,0.15170170751539086,2540,0.29504007434080615
2013-07-06,6741,8307,1886,0.22703743830504394,1.2323097463284378,3.2482243890694593,5.578066690742747,187.0,706.4125132555673,0.1735885397857229,2470,0.297339593114241
2013-08-03,7362,9180,2117,0.23061002178649237,1.2469437652811737,3.0700435729847495,5.372331154684096,166.0,757.1648559282003,0.1599128540305011,2750,0.2995642701525055
2013-10-25,7886,9660,2429,0.2514492753623188,1.2249556175500889,2.874223602484472,4.091821946169772,145.0,648.5500205846027,0.1372670807453416,3133,0.32432712215320914
2013-04-19,7347,8933,2321,0.2598231277286466,1.215870423302028,2.9818649949624985,5.079816411060114,140.0,586.4291253769927,0.1371319825366618,2990,0.33471398186499496
